symbol,date_prev,date_next,close_prev,open_next,gap,gap_atr_mult,cal_match,vol_zscore_prev,vol_zscore_next,conditions_met,mode
ES.v.0,2020-04-06,2020-04-07,2646.75,2739.75,93.0,9.407626177025442,False,-0.6985103168356196,0.09959630927175411,legacy_atr_only,legacy_v1
ES.v.0,2020-04-13,2020-04-14,2753.0,2807.5,54.5,5.979939677986584,False,-0.986483108572915,-0.7597803476335577,legacy_atr_only,legacy_v1
ES.v.0,2020-04-14,2020-04-15,2837.0,2772.75,64.25,10.712060610211127,False,-0.7597803476335577,-0.796179903625435,legacy_atr_only,legacy_v1
ES.v.0,2020-04-16,2020-04-17,2788.75,2850.25,61.5,8.994844035067228,False,-1.2378330889965057,-1.171363667415712,legacy_atr_only,legacy_v1
ES.v.0,2020-04-17,2020-04-20,2864.5,2822.75,41.75,6.811881369666402,False,-1.171363667415712,-1.6237332140846894,legacy_atr_only,legacy_v1
ES.v.0,2020-04-20,2020-04-21,2813.25,2764.25,49.0,5.907225365855668,False,-1.6237332140846894,-0.3091650829748463,legacy_atr_only,legacy_v1
ES.v.0,2020-04-21,2020-04-22,2727.0,2780.75,53.75,6.018686625249376,False,-0.3091650829748463,-2.0993314014126194,legacy_atr_only,legacy_v1
ES.v.0,2020-04-27,2020-04-28,2869.25,2908.5,39.25,9.49045129253606,False,-2.2141227319952757,-0.36162789250339106,legacy_atr_only,legacy_v1
ES.v.0,2020-04-28,2020-04-29,2856.0,2913.25,57.25,10.074497666948744,False,-0.36162789250339106,-0.4547256493747273,legacy_atr_only,legacy_v1
ES.v.0,2020-04-30,2020-05-01,2901.25,2850.25,51.0,7.759412755018642,False,0.5272054679282956,-0.2339553838127571,legacy_atr_only,legacy_v1
ES.v.0,2020-05-04,2020-05-05,2833.0,2863.25,30.25,6.607873870170066,False,-1.296174613573683,-0.7225809432183931,legacy_atr_only,legacy_v1
ES.v.0,2020-05-06,2020-05-07,2840.0,2874.5,34.5,5.696544211929284,False,-0.6524654790799402,-0.5381559708960876,legacy_atr_only,legacy_v1
ES.v.0,2020-05-07,2020-05-08,2874.0,2908.0,34.0,6.498110793704872,False,-0.5381559708960876,-1.5027905760652709,legacy_atr_only,legacy_v1
ES.v.0,2020-05-08,2020-05-11,2921.5,2900.25,21.25,5.738114227263422,False,-1.5027905760652709,-0.6782860283033376,legacy_atr_only,legacy_v1
ES.v.0,2020-05-15,2020-05-18,2859.0,2927.0,68.0,11.133665619343585,False,0.2714106020924179,0.143842782157857,legacy_atr_only,legacy_v1
ES.v.0,2020-05-19,2020-05-20,2916.25,2954.5,38.25,5.211720814698812,False,-0.43547435308704224,-0.2141896247307734,legacy_atr_only,legacy_v1
ES.v.0,2020-05-22,2020-05-25,2950.25,2985.75,35.5,9.202881219964945,True,-1.0595840016834774,-4.212264402693148,legacy_atr_only,legacy_v1
ES.v.0,2020-05-25,2020-05-26,2989.5,3016.25,26.75,21.85098585669934,True,-4.212264402693148,0.01682767632349183,legacy_atr_only,legacy_v1
ES.v.0,2020-05-26,2020-05-27,2987.75,3017.5,29.75,5.942861752986159,True,0.01682767632349183,1.0591727821200485,legacy_atr_only,legacy_v1
ES.v.0,2020-06-04,2020-06-05,3110.0,3169.5,59.5,11.46591968715364,True,0.32522915619559567,1.2568108637739266,legacy_atr_only,legacy_v1
ES.v.0,2020-06-08,2020-06-09,3229.75,3200.25,29.5,8.841997156815047,True,-0.4932536758311308,-0.27146680835047077,legacy_atr_only,legacy_v1
ES.v.0,2020-06-10,2020-06-11,3188.0,3111.75,76.25,8.361562155125123,True,0.6135384984033493,3.127644279397617,legacy_atr_only,legacy_v1
ES.v.0,2020-06-11,2020-06-12,3003.5,3079.5,76.0,7.01421052312853,True,3.127644279397617,0.7595564807107701,legacy_atr_only,legacy_v1
ES.v.0,2020-06-12,2020-06-15,3039.0,2976.75,62.25,5.357675668584198,True,0.7595564807107701,-1.5433825643150199,legacy_atr_only,legacy_v1
ES.v.0,2020-06-15,2020-06-16,3066.75,3151.75,85.0,9.385160986241514,True,-1.5433825643150199,-1.7480099702933571,legacy_atr_only,legacy_v1
ES.v.0,2020-06-18,2020-06-19,3103.0,3141.25,38.25,7.188464477044144,True,-0.5316100979834234,0.47028982666711117,legacy_atr_only,legacy_v1
ES.v.0,2020-06-22,2020-06-23,3106.0,3134.25,28.25,6.246191376499485,True,-0.4982453633112987,-0.5564545767306959,legacy_atr_only,legacy_v1
ES.v.0,2020-06-30,2020-07-01,3053.0,3094.5,41.5,6.048166095775587,False,-2.3800147717345816,-0.2743967343452788,legacy_atr_only,legacy_v1
ES.v.0,2020-07-01,2020-07-02,3104.75,3142.0,37.25,8.383867749508333,False,-0.2743967343452788,-0.19322117235177783,legacy_atr_only,legacy_v1
ES.v.0,2020-07-03,2020-07-06,3115.5,3163.5,48.0,22.586456009437608,False,-2.274419265536789,-0.4517669110545975,legacy_atr_only,legacy_v1
ES.v.0,2020-07-10,2020-07-13,3175.25,3200.5,25.25,6.770667272134398,False,-0.1608313950146697,1.4445781185163826,legacy_atr_only,legacy_v1
ES.v.0,2020-07-14,2020-07-15,3188.0,3223.0,35.0,5.234052341304922,False,1.4279011990275345,0.6991687196935074,legacy_atr_only,legacy_v1
ES.v.0,2020-07-20,2020-07-21,3242.75,3263.75,21.0,6.81683803921214,False,-0.26230440926501913,-0.09083005955631912,legacy_atr_only,legacy_v1
ES.v.0,2020-07-29,2020-07-30,3250.25,3218.25,32.0,6.611586128223604,False,-0.5229105213867103,1.2170353446186257,legacy_atr_only,legacy_v1
ES.v.0,2020-08-21,2020-08-24,3393.75,3420.5,26.75,10.720532982267652,True,-0.7675227691635017,-0.21305364971759222,legacy_atr_only,legacy_v1
ES.v.0,2020-09-01,2020-09-02,3525.0,3546.25,21.25,5.982492014523114,True,-0.22154793530096517,2.46576320570404,legacy_atr_only,legacy_v1
ES.v.0,2020-09-07,2020-09-08,3433.0,3365.75,67.25,22.87551591997934,True,-2.256413002178828,1.4901660688582092,legacy_atr_only,legacy_v1
ES.v.0,2020-09-16,2020-09-17,3376.75,3323.5,53.25,6.316359123165116,True,-0.021838674865747393,1.4764226699973977,legacy_atr_only,legacy_v1
ES.v.0,2020-09-18,2020-09-21,3307.75,3258.0,49.75,8.69998574461708,True,1.1858849734422958,1.1056707469516278,legacy_atr_only,legacy_v1
ES.v.0,2020-09-25,2020-09-28,3287.5,3333.0,45.5,8.768372518345034,True,-0.28642323639710027,-0.5236219562698746,legacy_atr_only,legacy_v1
ES.v.0,2020-10-01,2020-10-02,3370.25,3316.75,53.5,9.527458891837117,False,-0.5901124558776691,-0.03538927760727741,legacy_atr_only,legacy_v1
ES.v.0,2020-10-07,2020-10-08,3407.0,3428.5,21.5,5.620319367740912,False,-1.0641855204173865,-1.632741306721254,legacy_atr_only,legacy_v1
ES.v.0,2020-10-08,2020-10-09,3437.5,3456.25,18.75,6.800574823752951,False,-1.632741306721254,-1.1355749968401316,legacy_atr_only,legacy_v1
ES.v.0,2020-10-09,2020-10-12,3468.75,3496.75,28.0,8.234841745453073,False,-1.1355749968401316,-0.7068228940630248,legacy_atr_only,legacy_v1
ES.v.0,2020-10-14,2020-10-15,3480.5,3437.0,43.5,7.844793554109002,False,-0.27856728161040717,-0.38725478228168053,legacy_atr_only,legacy_v1
ES.v.0,2020-10-23,2020-10-26,3458.25,3421.75,36.5,13.372924081902662,False,-1.1162157905568009,2.154157475485316,legacy_atr_only,legacy_v1
ES.v.0,2020-10-27,2020-10-28,3383.25,3321.0,62.25,13.178315371706802,False,0.26299608914894856,3.9491217218343557,legacy_atr_only,legacy_v1
ES.v.0,2020-11-02,2020-11-03,3301.75,3337.0,35.25,5.133316386974274,False,0.47825490950175276,0.1686769546971778,legacy_atr_only,legacy_v1
ES.v.0,2020-11-03,2020-11-04,3359.25,3409.0,49.75,6.452229640767146,False,0.1686769546971778,1.2033453007050618,legacy_atr_only,legacy_v1
ES.v.0,2020-11-04,2020-11-05,3435.0,3492.25,57.25,7.138724932095511,False,1.2033453007050618,-0.204869437129571,legacy_atr_only,legacy_v1
ES.v.0,2020-11-06,2020-11-09,3501.75,3640.5,138.75,24.747335795097097,False,-0.8716847440342046,1.557220441200992,legacy_atr_only,legacy_v1
ES.v.0,2020-11-13,2020-11-16,3581.75,3611.0,29.25,6.236301268093178,False,-1.2053948299295547,-1.6377626967410033,legacy_atr_only,legacy_v1
ES.v.0,2020-11-23,2020-11-24,3575.5,3602.5,27.0,6.109032101044963,True,-1.1402928221572806,-0.7916912965503422,legacy_atr_only,legacy_v1
ES.v.0,2020-11-26,2020-11-27,3617.75,3638.75,21.0,7.782208841068952,True,-3.467848522048516,-1.8124284018393513,legacy_atr_only,legacy_v1
ES.v.0,2020-11-30,2020-12-01,3620.75,3656.25,35.5,6.481365235624847,True,0.5356428296904339,-0.07053029603674896,legacy_atr_only,legacy_v1
ES.v.0,2020-12-14,2020-12-15,3638.75,3667.25,28.5,5.07948388023983,True,1.0940764026307108,0.5102346997904909,legacy_atr_only,legacy_v1
ES.v.0,2020-12-18,2020-12-21,3700.25,3655.75,44.5,6.60018949294556,True,1.4838171080606497,1.2009466337269799,legacy_atr_only,legacy_v1
ES.v.0,2020-12-24,2020-12-28,3692.75,3722.75,30.0,10.485706980388205,True,-1.9434407984200974,-1.2115982276181134,legacy_atr_only,legacy_v1
ES.v.0,2020-12-28,2020-12-29,3727.75,3744.25,16.5,7.781569958231596,True,-1.2115982276181134,-0.3424010117789986,legacy_atr_only,legacy_v1
ES.v.0,2021-01-08,2021-01-11,3817.0,3782.75,34.25,7.379254052343363,False,0.8740861237638463,-0.017233275887894618,legacy_atr_only,legacy_v1
ES.v.0,2021-01-18,2021-01-19,3768.5,3788.25,19.75,15.800666123874288,False,-2.8052133511326205,-0.11406555495325553,legacy_atr_only,legacy_v1
ES.v.0,2021-01-19,2021-01-20,3790.25,3815.5,25.25,9.128052664703663,False,-0.11406555495325553,0.08095178334249638,legacy_atr_only,legacy_v1
ES.v.0,2021-01-21,2021-01-22,3846.25,3826.25,20.0,7.488238837169813,False,-0.2712876374123582,-0.2250321929902606,legacy_atr_only,legacy_v1
ES.v.0,2021-01-26,2021-01-27,3842.5,3806.0,36.5,10.305751712251556,False,-0.22083281582239114,2.799336912832514,legacy_atr_only,legacy_v1
ES.v.0,2021-02-01,2021-02-02,3764.75,3799.25,34.5,7.037489203522754,False,0.06647827194869127,-0.1408199421056374,legacy_atr_only,legacy_v1
ES.v.0,2021-02-04,2021-02-05,3865.25,3885.5,20.25,6.972579987126637,False,-0.5306534416235797,-0.5967898341922729,legacy_atr_only,legacy_v1
ES.v.0,2021-02-09,2021-02-10,3906.0,3924.5,18.5,8.021393952981578,False,-0.8890952149447124,0.6496769725361091,legacy_atr_only,legacy_v1
ES.v.0,2021-02-12,2021-02-15,3930.75,3947.75,17.0,6.075961854480144,False,-0.6384845827071292,-2.31321670743956,legacy_atr_only,legacy_v1
ES.v.0,2021-02-15,2021-02-16,3950.5,3943.0,7.5,10.04043053826245,False,-2.31321670743956,0.04719623123273669,legacy_atr_only,legacy_v1
ES.v.0,2021-02-16,2021-02-17,3927.25,3907.5,19.75,5.010419438485375,False,0.04719623123273669,-0.04262998893684476,legacy_atr_only,legacy_v1
ES.v.0,2021-02-17,2021-02-18,3928.0,3898.75,29.25,10.501255930476864,False,-0.04262998893684476,0.2412690631872365,legacy_atr_only,legacy_v1
ES.v.0,2021-02-19,2021-02-22,3903.5,3873.25,30.25,6.70410350272027,True,-0.0647611546332119,-0.07303478206885715,legacy_atr_only,legacy_v1
ES.v.0,2021-02-22,2021-02-23,3874.5,3849.25,25.25,6.316963227073482,True,-0.07303478206885715,1.7392852594386368,legacy_atr_only,legacy_v1
ES.v.0,2021-03-10,2021-03-11,3897.25,3924.0,26.75,5.080288181492312,True,-0.11882791426252252,-0.8353805353485607,legacy_atr_only,legacy_v1
ES.v.0,2021-04-01,2021-04-05,4009.5,4038.25,28.75,10.348969348380184,False,-1.118924126583335,-0.7978408128257201,legacy_atr_only,legacy_v1
ES.v.0,2021-04-28,2021-04-29,4178.0,4207.25,29.25,6.506006061771004,False,0.03154097718507968,1.7209301329967304,legacy_atr_only,legacy_v1
ES.v.0,2021-04-29,2021-04-30,4203.75,4180.0,23.75,6.829358095222575,False,1.7209301329967304,1.8250515957617912,legacy_atr_only,legacy_v1
ES.v.0,2021-05-03,2021-05-04,4186.25,4164.75,21.5,7.759638836775457,False,-0.3537818041047975,1.8862787395686156,legacy_atr_only,legacy_v1
ES.v.0,2021-05-10,2021-05-11,4183.75,4134.25,49.5,9.08850754975845,False,0.6367853475385539,2.724968364010261,legacy_atr_only,legacy_v1
ES.v.0,2021-05-18,2021-05-19,4123.0,4071.75,51.25,9.264262377087435,False,-1.0979096832472914,1.3024179172208388,legacy_atr_only,legacy_v1
ES.v.0,2021-05-21,2021-05-24,4152.5,4176.25,23.75,5.270522215040318,True,-0.46188572150969065,-1.4786013104962084,legacy_atr_only,legacy_v1
ES.v.0,2021-05-27,2021-05-28,4195.0,4212.5,17.5,5.268502689411386,True,-1.30372632137443,-1.3320090233381932,legacy_atr_only,legacy_v1
ES.v.0,2021-05-31,2021-06-01,4191.25,4228.75,37.5,27.38737361264765,True,-3.2540737518035288,-0.5002747124105684,legacy_atr_only,legacy_v1
ES.v.0,2021-06-02,2021-06-03,4206.25,4181.0,25.25,9.69244775626267,True,-0.7773314697592275,-0.22071471706427173,legacy_atr_only,legacy_v1
ES.v.0,2021-06-03,2021-06-04,4190.75,4210.25,19.5,6.44240705203293,True,-0.22071471706427173,-1.005242938266506,legacy_atr_only,legacy_v1
ES.v.0,2021-06-09,2021-06-10,4219.25,4232.5,13.25,5.0572874752881125,True,-0.670295498550717,-0.16464685561491227,legacy_atr_only,legacy_v1
ES.v.0,2021-06-17,2021-06-18,4212.5,4175.75,36.75,8.303550165403378,True,1.6400396797559658,1.9108863359162163,legacy_atr_only,legacy_v1
ES.v.0,2021-06-23,2021-06-24,4231.75,4254.25,22.5,9.712256636073594,True,-0.4061292282743499,-0.6309979120766215,legacy_atr_only,legacy_v1
ES.v.0,2021-07-01,2021-07-02,4310.5,4322.25,11.75,5.419063677768772,False,-0.4539047252473736,-0.4891839329420711,legacy_atr_only,legacy_v1
ES.v.0,2021-07-07,2021-07-08,4349.75,4292.5,57.25,18.324751544231752,False,0.6678040595411977,2.2367690090609886,legacy_atr_only,legacy_v1
ES.v.0,2021-07-16,2021-07-19,4319.0,4266.75,52.25,12.44846990322922,False,1.3841024069534684,3.7263180554083735,legacy_atr_only,legacy_v1
ES.v.0,2021-07-22,2021-07-23,4359.75,4379.75,20.0,9.340680812915384,False,-0.44769352548921254,-0.03214462301366635,legacy_atr_only,legacy_v1
ES.v.0,2021-07-26,2021-07-27,4414.5,4403.5,11.0,5.281833449202817,False,-0.7261266801927019,0.8076579422947138,legacy_atr_only,legacy_v1
ES.v.0,2021-07-29,2021-07-30,4411.75,4384.0,27.75,13.43110862273706,False,-0.7210625907453528,-0.07320613946249059,legacy_atr_only,legacy_v1
ES.v.0,2021-07-30,2021-08-02,4390.0,4408.0,18.0,5.076326810581259,False,-0.07320613946249059,-0.28243257725298937,legacy_atr_only,legacy_v1
ES.v.0,2021-08-10,2021-08-11,4430.25,4441.75,11.5,5.298731105151098,False,-0.5878153909645407,-0.7044568628822608,legacy_atr_only,legacy_v1
ES.v.0,2021-08-13,2021-08-16,4462.75,4449.25,13.5,6.32111312450063,False,-0.9563476441427498,0.14801682699873467,legacy_atr_only,legacy_v1
ES.v.0,2021-08-16,2021-08-17,4473.75,4445.75,28.0,11.340746270277515,False,0.14801682699873467,2.999895378080061,legacy_atr_only,legacy_v1
ES.v.0,2021-08-20,2021-08-23,4436.5,4455.0,18.5,6.573897781572215,False,0.10204518736898685,-0.6797749768099441,legacy_atr_only,legacy_v1
ES.v.0,2021-09-01,2021-09-02,4522.0,4537.0,15.0,5.974348645374854,True,-0.3356579913789192,-0.23555584300536714,legacy_atr_only,legacy_v1
ES.v.0,2021-09-06,2021-09-07,4544.5,4530.75,13.75,14.57216198574396,True,-3.2590782168190273,0.1235053047016708,legacy_atr_only,legacy_v1
ES.v.0,2021-09-10,2021-09-13,4458.75,4480.5,21.75,5.799817591922287,True,-0.5131746818268046,1.0013467669742853,legacy_atr_only,legacy_v1
ES.v.0,2021-09-17,2021-09-20,4420.0,4354.25,65.75,11.504754540871986,True,2.233060026068057,3.7337645916714046,legacy_atr_only,legacy_v1
ES.v.0,2021-09-23,2021-09-24,4437.25,4420.25,17.0,5.115475487651756,True,0.02216736865015075,-0.5144431337262869,legacy_atr_only,legacy_v1
ES.v.0,2021-09-27,2021-09-28,4433.25,4402.75,30.5,8.913062573425393,True,-0.22371284121274537,1.966444525084711,legacy_atr_only,legacy_v1
ES.v.0,2021-10-05,2021-10-06,4335.0,4297.0,38.0,8.247766152298363,False,-0.22112678747052525,0.9324292230041702,legacy_atr_only,legacy_v1
ES.v.0,2021-10-06,2021-10-07,4353.5,4388.25,34.75,5.624993289733471,False,0.9324292230041702,-0.8917494094821412,legacy_atr_only,legacy_v1
ES.v.0,2021-10-13,2021-10-14,4355.25,4395.25,40.0,8.509252693312122,False,-0.905722458752856,-1.0999990957776002,legacy_atr_only,legacy_v1
ES.v.0,2021-10-14,2021-10-15,4429.0,4452.0,23.0,6.772360155308339,False,-1.0999990957776002,-1.2509674501091828,legacy_atr_only,legacy_v1
ES.v.0,2021-10-15,2021-10-18,4463.25,4443.75,19.5,6.496503793265045,False,-1.2509674501091828,-1.3708553113828812,legacy_atr_only,legacy_v1
ES.v.0,2021-10-18,2021-10-19,4476.75,4493.5,16.75,6.017160650367981,False,-1.3708553113828812,-1.3788894772671585,legacy_atr_only,legacy_v1
ES.v.0,2021-10-25,2021-10-26,4560.25,4576.5,16.25,5.8442801759824095,False,-0.9788883910679786,-0.27320126191102745,legacy_atr_only,legacy_v1
ES.v.0,2021-10-28,2021-10-29,4587.75,4563.75,24.0,6.6229717152056535,False,-0.5468471935814606,-0.025847989950557777,legacy_atr_only,legacy_v1
ES.v.0,2021-11-04,2021-11-05,4674.0,4697.75,23.75,6.486131087851953,False,0.20768765068514386,2.2941980957802013,legacy_atr_only,legacy_v1
ES.v.0,2021-11-12,2021-11-15,4677.25,4691.5,14.25,5.067898007829161,False,0.008467280613520197,-0.44190461882126547,legacy_atr_only,legacy_v1
ES.v.0,2021-11-19,2021-11-22,4693.75,4712.5,18.75,5.807865061515943,False,-0.20560869678017984,2.9791253969566793,legacy_atr_only,legacy_v1
ES.v.0,2021-11-25,2021-11-26,4705.5,4628.25,77.25,67.83856466203973,True,-4.567999314973091,1.2937758839051978,legacy_atr_only,legacy_v1
ES.v.0,2021-11-26,2021-11-29,4579.0,4645.0,66.0,5.906963710596,True,1.2937758839051978,1.606383430036545,legacy_atr_only,legacy_v1
ES.v.0,2021-11-29,2021-11-30,4650.5,4624.0,26.5,5.661058960297941,True,1.606383430036545,3.735276369768475,legacy_atr_only,legacy_v1
ES.v.0,2021-11-30,2021-12-01,4562.75,4620.5,57.75,7.100312098758838,True,3.735276369768475,2.667982299687762,legacy_atr_only,legacy_v1
ES.v.0,2021-12-06,2021-12-07,4591.25,4647.75,56.5,8.447791479112833,True,0.6068980525969867,0.13607655383303885,legacy_atr_only,legacy_v1
ES.v.0,2021-12-09,2021-12-10,4666.75,4696.0,29.25,5.032761308074874,True,-0.4788576082843714,-1.0946073269557304,legacy_atr_only,legacy_v1
ES.v.0,2021-12-13,2021-12-14,4661.0,4624.75,36.25,7.212237233899912,True,-0.16787151550325105,0.057593537706835715,legacy_atr_only,legacy_v1
ES.v.0,2021-12-17,2021-12-20,4608.5,4552.75,55.75,5.703183366739651,True,1.0557475747670522,0.3053208289399109,legacy_atr_only,legacy_v1
ES.v.0,2022-01-07,2022-01-10,4668.75,4633.75,35.0,6.108443021911602,False,0.272487490471387,1.8473202042550865,legacy_atr_only,legacy_v1
ES.v.0,2022-01-17,2022-01-18,4654.5,4604.0,50.5,25.366586177017023,False,-2.915900109354391,1.288260403197406,legacy_atr_only,legacy_v1
ES.v.0,2022-02-02,2022-02-03,4577.25,4514.25,63.0,8.67383830067003,False,-0.5923976727684147,-0.3779250902933649,legacy_atr_only,legacy_v1
ES.v.0,2022-02-08,2022-02-09,4513.25,4556.75,43.5,5.316109909549256,False,-0.6098058498447255,-0.7833669294175658,legacy_atr_only,legacy_v1
ES.v.0,2022-02-09,2022-02-10,4579.5,4517.5,62.0,10.774758768593053,False,-0.7833669294175658,0.7721759143500364,legacy_atr_only,legacy_v1
ES.v.0,2022-02-21,2022-02-22,4289.5,4322.25,32.75,5.302910490544144,True,-3.0528261594706065,0.36863509705957315,legacy_atr_only,legacy_v1
ES.v.0,2022-02-23,2022-02-24,4223.0,4112.5,110.5,11.563965518652225,True,0.46338672564233085,1.5284833704588152,legacy_atr_only,legacy_v1
ES.v.0,2022-02-25,2022-02-28,4380.0,4323.5,56.5,6.292956792693155,True,-0.02288572806099927,0.4298957143391652,legacy_atr_only,legacy_v1
ES.v.0,2022-03-08,2022-03-09,4165.25,4254.75,89.5,5.585892425693533,True,1.0208948260159345,-0.7143445887419745,legacy_atr_only,legacy_v1
ES.v.0,2022-03-09,2022-03-10,4277.25,4227.75,49.5,5.820293932879312,True,-0.7143445887419745,-0.8803438767246138,legacy_atr_only,legacy_v1
ES.v.0,2022-03-15,2022-03-16,4256.25,4294.0,37.75,5.168179572599475,True,-0.3429006929979913,0.34377176931756437,legacy_atr_only,legacy_v1
ES.v.0,2022-03-28,2022-03-29,4569.0,4610.0,41.0,7.443766537116435,True,-0.8788606834820043,-0.40487741145929873,legacy_atr_only,legacy_v1
ES.v.0,2022-04-05,2022-04-06,4521.25,4477.75,43.5,6.330635056199621,False,0.30968425980797426,2.8240613913223234,legacy_atr_only,legacy_v1
ES.v.0,2022-04-08,2022-04-11,4487.0,4450.5,36.5,5.121142811000312,False,0.2196933919555801,0.2680812280312832,legacy_atr_only,legacy_v1
ES.v.0,2022-04-11,2022-04-12,4409.25,4440.75,31.5,5.352210593417025,False,0.2680812280312832,1.5994023743144283,legacy_atr_only,legacy_v1
ES.v.0,2022-04-20,2022-04-21,4455.75,4494.5,38.75,5.54324664568152,False,0.40517767586647085,2.5198137281363784,legacy_atr_only,legacy_v1
ES.v.0,2022-05-16,2022-05-17,4006.5,4069.5,63.0,7.527493305131704,False,-0.8338160533884381,-1.0586695651845595,legacy_atr_only,legacy_v1
ES.v.0,2022-05-17,2022-05-18,4086.25,4038.25,48.0,5.2792887906248716,False,-1.0586695651845595,0.8091773145428484,legacy_atr_only,legacy_v1
ES.v.0,2022-05-30,2022-05-31,4177.5,4138.0,39.5,9.773598571407641,True,-5.868328841819235,0.13572518322089983,legacy_atr_only,legacy_v1
ES.v.0,2022-06-02,2022-06-03,4175.75,4125.5,50.25,7.942865889473582,True,-0.791902696369577,-0.7661664704449118,legacy_atr_only,legacy_v1
ES.v.0,2022-06-03,2022-06-06,4108.0,4149.75,41.75,5.178200700567822,True,-0.7661664704449118,-0.6332180204404078,legacy_atr_only,legacy_v1
ES.v.0,2022-06-09,2022-06-10,4015.0,3949.5,65.5,7.553825415749199,True,-0.007620942518868612,-0.8488140543994278,legacy_atr_only,legacy_v1
ES.v.0,2022-06-10,2022-06-13,3898.0,3797.5,100.5,9.15198158116864,True,-0.8488140543994278,-1.333610639017218,legacy_atr_only,legacy_v1
