timestamp,equity
2020-12-29 12:55:00-05:00,99515.28862675409
2020-12-29 13:35:00-05:00,99167.21292658985
2020-12-29 14:45:00-05:00,99502.33058232855
2021-01-07 14:30:00-05:00,99352.33058232855
2021-01-12 15:00:00-05:00,99041.79307353943
2021-01-25 13:50:00-05:00,98705.9046307841
2021-01-28 12:50:00-05:00,98172.30998185437
2021-01-28 15:25:00-05:00,98622.30998185437
2021-01-29 15:25:00-05:00,98647.30998185437
2021-02-02 12:15:00-05:00,98248.10238082342
2021-02-10 13:45:00-05:00,97773.03307674098
2021-02-18 12:45:00-05:00,97898.03307674098
2021-03-02 13:00:00-05:00,97998.03307674098
2021-03-02 13:45:00-05:00,98060.53307674098
2021-03-03 12:50:00-05:00,97760.56436400826
2021-03-03 13:15:00-05:00,97403.89553188342
2021-03-03 15:25:00-05:00,97803.89553188342
2021-03-05 14:30:00-05:00,98467.3139096003
2021-03-05 15:10:00-05:00,98070.11513346505
2021-03-08 12:15:00-05:00,97638.14555986736
2021-03-08 12:55:00-05:00,97240.21859357257
2021-03-10 14:15:00-05:00,97360.99141395689
2021-03-10 15:40:00-05:00,97473.49141395689
2021-03-24 15:15:00-04:00,97320.76588787242
2021-03-24 15:20:00-04:00,97063.53803093886
2021-03-24 15:50:00-04:00,97701.03803093886
2021-04-12 15:20:00-04:00,97596.70051391223
2021-04-14 12:40:00-04:00,97646.70051391223
2021-04-19 12:40:00-04:00,98034.20051391223
2021-04-19 13:25:00-04:00,98034.20051391223
2021-04-19 14:00:00-04:00,97729.97630364104
2021-04-22 12:15:00-04:00,97644.66184160153
2021-05-03 12:45:00-04:00,97744.66184160153
2021-05-03 14:00:00-04:00,97527.27595886069
2021-05-12 14:55:00-04:00,97627.27595886069
2021-05-19 12:55:00-04:00,97477.27595886069
2021-05-21 13:40:00-04:00,97319.45094851387
2021-06-23 13:50:00-04:00,97381.95094851387
2021-06-23 14:55:00-04:00,97289.1959982083
2021-06-23 15:10:00-04:00,97170.9022169198
2021-06-30 13:45:00-04:00,97095.9022169198
2021-06-30 14:25:00-04:00,97020.9022169198
2021-07-06 12:50:00-04:00,96815.07421166422
2021-07-06 13:15:00-04:00,96915.07421166422
2021-07-08 13:00:00-04:00,96790.07421166422
2021-07-13 14:55:00-04:00,96665.07421166422
2021-07-13 15:35:00-04:00,96420.64488858092
2021-07-28 12:55:00-04:00,96545.64488858092
2021-07-28 13:50:00-04:00,96608.14488858092
2021-07-30 14:15:00-04:00,96457.52558147717
2021-08-20 12:40:00-04:00,96287.68867004021
2021-08-20 13:10:00-04:00,96312.68867004021
2021-08-20 13:25:00-04:00,96103.28221226571
2021-08-20 14:00:00-04:00,96140.78221226571
2021-08-23 14:25:00-04:00,96066.5999050989
2021-08-23 15:10:00-04:00,95991.5999050989
2021-09-08 15:30:00-04:00,95861.18956131356
2021-09-09 13:10:00-04:00,95612.14324139265
2021-09-09 14:20:00-04:00,95401.14017053712
2021-09-15 13:20:00-04:00,95108.85684142169
2021-09-15 15:30:00-04:00,94979.55543179848
2021-09-16 14:05:00-04:00,95304.55543179848
2021-09-17 13:25:00-04:00,95735.619917401
2021-09-17 14:40:00-04:00,95473.119917401
2021-09-17 15:25:00-04:00,95460.619917401
2021-09-27 12:35:00-04:00,95252.80760475408
2021-10-01 13:00:00-04:00,94927.71945673545
2021-10-01 14:20:00-04:00,94720.51135880384
2021-10-01 14:50:00-04:00,94995.51135880384
2021-10-01 15:30:00-04:00,95379.05416547702
2021-10-04 14:10:00-04:00,95050.4562361518
2021-10-12 12:35:00-04:00,95552.96250768071
2021-10-13 13:10:00-04:00,95232.52524094444
2021-10-14 13:15:00-04:00,95115.01599664941
2021-10-15 13:40:00-04:00,95152.51599664941
2021-10-15 15:35:00-04:00,95040.01599664941
2021-10-27 12:25:00-04:00,94962.1912809306
2021-11-01 15:45:00-04:00,95162.1912809306
2021-11-03 14:30:00-04:00,94906.38323504657
2021-11-05 12:35:00-04:00,94755.30572721793
2021-11-05 13:50:00-04:00,94537.16499874328
2021-11-08 13:10:00-05:00,94387.09692072649
2021-11-08 15:25:00-05:00,94141.05739815142
2021-11-08 15:55:00-05:00,94153.55739815142
2021-11-09 14:00:00-05:00,94091.05739815142
2021-11-10 13:10:00-05:00,94541.05739815142
2021-11-23 13:15:00-05:00,94766.05739815142
2021-11-23 14:10:00-05:00,94091.05739815142
2021-11-23 15:05:00-05:00,93366.05739815142
2021-12-02 14:10:00-05:00,93066.05739815142
2021-12-02 14:40:00-05:00,92766.05739815142
2021-12-02 15:45:00-05:00,92153.55739815142
2021-12-03 13:25:00-05:00,91778.8466053207
2021-12-03 14:35:00-05:00,92173.23281683636
2021-12-03 15:40:00-05:00,91898.23281683636
2021-12-06 13:55:00-05:00,91685.48999836759
2021-12-08 12:20:00-05:00,91463.1928478405
2021-12-08 13:20:00-05:00,91575.6928478405
2021-12-17 15:15:00-05:00,91159.20493890627
2021-12-20 13:00:00-05:00,90862.30994514737
2021-12-20 14:25:00-05:00,90749.80994514737
2021-12-20 14:50:00-05:00,90338.38402441485
2021-12-20 15:20:00-05:00,90288.38402441485
2021-12-22 15:20:00-05:00,90288.86540244016
2021-12-28 13:15:00-05:00,90326.36540244016
2022-01-18 12:20:00-05:00,90051.6643217502
2022-01-18 13:30:00-05:00,90076.6643217502
2022-01-19 14:55:00-05:00,89567.50587394973
2022-01-19 15:30:00-05:00,90166.1686131448
2022-01-20 15:05:00-05:00,90787.17102085358
2022-01-26 14:25:00-05:00,91329.23798378848
2022-01-28 12:35:00-05:00,91976.4996474463
2022-01-31 14:45:00-05:00,92263.9996474463
2022-01-31 15:30:00-05:00,92515.87884021393
2022-02-01 13:00:00-05:00,92515.87884021393
2022-02-01 13:30:00-05:00,92505.9905909454
2022-02-01 13:45:00-05:00,92191.68693684529
2022-02-01 13:50:00-05:00,92005.42235813105
2022-02-01 14:55:00-05:00,91880.42235813105
2022-02-02 15:55:00-05:00,91505.42235813105
2022-02-03 14:30:00-05:00,91755.42235813105
2022-02-04 14:35:00-05:00,91292.7541402261
2022-02-07 14:15:00-05:00,91138.1249096286
2022-02-07 14:30:00-05:00,91379.54301861596
2022-02-07 14:40:00-05:00,91184.87368865212
2022-02-09 14:30:00-05:00,91484.87368865212
2022-02-10 15:45:00-05:00,92556.51713507331
2022-02-14 13:15:00-05:00,92444.01713507331
2022-02-16 12:45:00-05:00,92380.56826067527
2022-02-16 14:00:00-05:00,92116.4858536043
2022-02-16 14:20:00-05:00,92754.66702087656
2022-02-17 12:45:00-05:00,92492.52438552094
2022-02-17 13:40:00-05:00,92236.0939007041
2022-02-17 13:45:00-05:00,92138.7664516817
2022-02-18 14:30:00-05:00,93002.90556265309
2022-02-22 12:50:00-05:00,93477.90556265309
2022-02-22 13:10:00-05:00,93203.60570868375
2022-02-22 14:40:00-05:00,92817.41667025363
2022-02-22 14:45:00-05:00,92156.6980164359
2022-02-22 15:15:00-05:00,92029.46148516049
2022-02-23 15:20:00-05:00,91941.96148516049
2022-02-23 15:30:00-05:00,92318.16697667837
2022-02-25 15:50:00-05:00,92872.82185692317
2022-03-01 13:00:00-05:00,92597.82185692317
2022-03-03 12:50:00-05:00,92722.82185692317
2022-03-03 14:25:00-05:00,92716.06570465493
2022-03-03 14:35:00-05:00,92326.61966212651
2022-03-03 15:30:00-05:00,93401.61966212651
2022-03-09 12:20:00-05:00,93093.97507145356
2022-03-09 12:30:00-05:00,92781.70139417805
2022-03-09 12:40:00-05:00,92829.00755415723
2022-03-09 14:20:00-05:00,92506.7515870147
2022-03-09 15:05:00-05:00,92116.8438913745
2022-03-10 14:55:00-05:00,92616.8438913745
2022-03-10 15:10:00-05:00,92245.5056878649
2022-03-11 13:45:00-05:00,93008.0056878649
2022-03-17 12:40:00-04:00,92834.71976580432
2022-03-17 12:45:00-04:00,92681.44602915154
2022-03-17 13:15:00-04:00,92337.18453497546
2022-03-18 15:25:00-04:00,93153.03222691646
2022-03-23 13:50:00-04:00,93303.03222691646
2022-03-23 15:10:00-04:00,92888.79065668899
2022-03-24 15:05:00-04:00,92690.2495115804
2022-03-24 15:55:00-04:00,93465.2495115804
2022-03-25 14:30:00-04:00,93902.7495115804
2022-03-28 13:20:00-04:00,94352.7495115804
2022-03-30 12:15:00-04:00,94198.33553809831
2022-03-30 13:00:00-04:00,94160.83553809831
2022-03-31 13:45:00-04:00,93935.83553809831
2022-04-05 12:45:00-04:00,93785.83553809831
2022-04-07 13:00:00-04:00,93523.45412087644
2022-04-11 13:15:00-04:00,93281.71051627301
2022-04-11 14:40:00-04:00,92970.02267224604
2022-04-11 15:05:00-04:00,93107.52267224604
2022-04-11 15:35:00-04:00,93813.93270871641
2022-04-13 13:10:00-04:00,93449.66576578919
2022-04-19 13:15:00-04:00,93249.66576578919
2022-04-22 12:35:00-04:00,92787.16576578919
2022-04-25 13:40:00-04:00,92348.80617817654
2022-04-25 14:05:00-04:00,91698.99097734579
2022-04-25 14:45:00-04:00,91090.2586066296
2022-04-26 15:10:00-04:00,91169.51732452604
2022-04-27 13:20:00-04:00,90922.7128822216
2022-05-02 13:20:00-04:00,90374.30657072204
2022-05-03 13:50:00-04:00,90011.8285143898
2022-05-09 13:10:00-04:00,89828.94430764492
2022-05-09 13:35:00-04:00,90158.55624873647
2022-05-09 14:15:00-04:00,90612.92300788526
2022-05-09 14:30:00-04:00,90336.88266530733
2022-05-10 12:30:00-04:00,89816.9209605083
2022-05-10 13:15:00-04:00,89210.56667774232
2022-05-10 13:25:00-04:00,88614.12360273434
2022-05-11 14:35:00-04:00,87576.62360273434
2022-05-11 14:50:00-04:00,88290.4754141249
2022-05-13 15:30:00-04:00,89065.4754141249
2022-05-17 14:40:00-04:00,89433.85907278983
2022-05-19 15:15:00-04:00,90090.60418747787
2022-05-20 14:35:00-04:00,90453.10418747787
2022-05-23 15:05:00-04:00,90207.66561173943
2022-05-23 15:35:00-04:00,89647.7114760965
2022-05-25 14:00:00-04:00,90612.44257534624
2022-05-27 14:25:00-04:00,90453.61383578331
2022-05-27 14:40:00-04:00,90342.17000416013
2022-05-27 15:45:00-04:00,90879.67000416013
2022-06-01 12:55:00-04:00,90882.84056942418
2022-06-01 13:05:00-04:00,90605.87248339318
2022-06-01 14:05:00-04:00,91168.37248339318
2022-06-01 15:10:00-04:00,90618.0248678653
2022-06-02 15:10:00-04:00,90415.04167716991
2022-06-08 12:30:00-04:00,89762.50495689889
2022-06-10 13:15:00-04:00,89376.80091949932
2022-06-10 14:20:00-04:00,89005.0466235245
2022-06-14 13:10:00-04:00,88819.13503230723
2022-06-14 13:35:00-04:00,89742.21200045783
2022-06-16 13:35:00-04:00,89430.7437401716
2022-06-16 14:00:00-04:00,89670.68247507887
2022-06-21 14:50:00-04:00,89189.84060733301
2022-06-21 15:25:00-04:00,88969.58307293885
2022-06-21 15:55:00-04:00,89394.58307293885
2022-06-30 12:15:00-04:00,89388.51995122308
2022-06-30 15:15:00-04:00,88996.42429198576
2022-06-30 15:25:00-04:00,88429.17107648533
2022-07-01 15:40:00-04:00,89118.44081478256
2022-07-14 14:15:00-04:00,90043.44081478256
2022-07-18 15:35:00-04:00,90919.96990446563
2022-07-22 14:40:00-04:00,90628.7898543646
2022-07-22 15:45:00-04:00,90083.94765255247
2022-07-26 14:45:00-04:00,90383.94765255247
2022-07-26 15:00:00-04:00,90167.969900991
2022-07-27 14:30:00-04:00,89784.29136900355
2022-08-01 13:45:00-04:00,90533.98314579974
2022-08-01 14:40:00-04:00,90225.63463795774
2022-08-02 12:25:00-04:00,90217.32605591143
2022-08-03 13:25:00-04:00,89953.51484926151
2022-08-22 12:20:00-04:00,89750.22612963586
2022-08-23 12:40:00-04:00,89269.72091972736
2022-08-26 12:45:00-04:00,88764.24037427429
2022-08-30 13:40:00-04:00,88286.30471710286
2022-08-30 14:15:00-04:00,88248.80471710286
2022-08-30 14:55:00-04:00,88023.80471710286
2022-08-30 15:10:00-04:00,88995.30784865208
2022-09-09 13:25:00-04:00,89457.80784865208
2022-09-09 15:00:00-04:00,89620.30784865208
2022-09-12 15:20:00-04:00,89620.30784865208
2022-09-12 15:45:00-04:00,89332.64098850211
2022-09-16 13:10:00-04:00,89495.14098850211
2022-09-21 14:30:00-04:00,89253.10630477447
2022-09-22 13:40:00-04:00,89240.60630477447
2022-09-22 14:20:00-04:00,89703.10630477447
2022-09-22 15:25:00-04:00,89265.60630477447
2022-09-23 12:45:00-04:00,89290.60630477447
2022-09-26 14:25:00-04:00,88910.26652851672
2022-09-28 14:30:00-04:00,88850.75545885663
2022-09-28 15:05:00-04:00,89051.30577663009
