timestamp,equity
2020-12-28 12:20:00-05:00,99577.59091936307
2020-12-29 13:10:00-05:00,99544.09091936307
2020-12-30 15:05:00-05:00,98996.92376863898
2020-12-30 15:40:00-05:00,99436.92376863904
2021-01-06 13:55:00-05:00,99483.1172887125
2021-01-06 14:00:00-05:00,98946.38152906895
2021-01-14 13:20:00-05:00,98441.69292248202
2021-01-26 14:55:00-05:00,97906.122778042
2021-01-29 14:00:00-05:00,97928.28778736162
2021-02-02 15:10:00-05:00,97820.28778736168
2021-02-08 12:50:00-05:00,97746.78778736173
2021-02-08 13:00:00-05:00,97429.67509947886
2021-02-08 13:15:00-05:00,96908.86363494866
2021-02-08 15:00:00-05:00,97435.86363494869
2021-02-10 14:20:00-05:00,97292.13282870947
2021-02-10 15:00:00-05:00,97399.14319960306
2021-02-12 12:25:00-05:00,96868.90186995616
2021-02-16 13:40:00-05:00,97085.94310899494
2021-02-16 14:40:00-05:00,97340.94310899496
2021-02-18 13:15:00-05:00,96838.52153885027
2021-02-26 15:20:00-05:00,96847.52153885027
2021-03-01 12:45:00-05:00,96337.87291646292
2021-03-01 14:05:00-05:00,96720.71602523756
2021-03-02 14:05:00-05:00,96513.84824188925
2021-03-02 15:20:00-05:00,96321.77355434433
2021-03-05 15:15:00-05:00,96315.32214316814
2021-03-10 12:35:00-05:00,97011.47810409966
2021-03-10 13:10:00-05:00,96522.64260090988
2021-03-10 14:05:00-05:00,96804.0622866538
2021-03-11 12:50:00-05:00,96301.20688371701
2021-03-11 13:55:00-05:00,96627.40243195661
2021-03-11 14:45:00-05:00,96232.8005257291
2021-03-15 15:50:00-04:00,96229.64466117077
2021-03-22 14:10:00-04:00,97341.93908036785
2021-03-24 15:15:00-04:00,96824.47456211544
2021-03-24 15:20:00-04:00,96344.26011580162
2021-03-26 15:50:00-04:00,96419.92996045986
2021-03-29 14:00:00-04:00,96653.45801355572
2021-03-29 14:45:00-04:00,96171.37556745183
2021-04-01 15:50:00-04:00,95670.18519235597
2021-04-05 15:45:00-04:00,95191.03124261386
2021-04-06 13:05:00-04:00,94688.16625638066
2021-04-09 12:55:00-04:00,94678.1662563807
2021-04-12 15:55:00-04:00,94601.23940287913
2021-04-14 12:40:00-04:00,94097.41160892342
2021-04-16 14:20:00-04:00,94284.88413212122
2021-04-19 14:25:00-04:00,94940.88413212125
2021-04-21 15:25:00-04:00,95304.94881329653
2021-04-23 13:00:00-04:00,94976.69223570594
2021-04-26 13:30:00-04:00,94511.74203717407
2021-05-07 15:05:00-04:00,94527.74203717407
2021-05-11 13:55:00-04:00,94513.16530681367
2021-05-11 15:30:00-04:00,94505.16530681367
2021-05-13 13:15:00-04:00,94304.86556603343
2021-05-17 15:15:00-04:00,94367.36061272124
2021-05-17 15:55:00-04:00,95305.98857004588
2021-05-18 13:50:00-04:00,95298.48857004588
2021-05-19 12:55:00-04:00,95312.98857004588
2021-05-19 13:55:00-04:00,95320.48857004588
2021-05-19 14:55:00-04:00,95358.48857004588
2021-05-20 12:35:00-04:00,94920.11172150885
2021-05-20 12:50:00-04:00,94784.21629489362
2021-05-20 13:50:00-04:00,94488.5116325058
2021-05-24 13:00:00-04:00,94159.99488154185
2021-05-25 13:10:00-04:00,94055.99488154192
2021-05-26 12:50:00-04:00,94178.2870761865
2021-06-09 12:50:00-04:00,94754.28707618653
2021-06-09 13:10:00-04:00,94506.50086927954
2021-06-24 13:50:00-04:00,94079.24130503098
2021-06-24 15:00:00-04:00,94265.1861200291
2021-06-29 15:00:00-04:00,94535.67378550787
2021-07-06 14:50:00-04:00,94359.67378550791
2021-07-12 13:00:00-04:00,94359.6737855079
2021-07-12 13:30:00-04:00,93861.20281935966
2021-07-13 14:45:00-04:00,93966.22856502012
2021-07-21 13:35:00-04:00,93783.26813077826
2021-07-26 13:20:00-04:00,93285.04558703658
2021-07-27 13:45:00-04:00,93085.70548076912
2021-07-27 14:55:00-04:00,93389.33771478756
2021-07-29 12:20:00-04:00,93153.98077836071
2021-07-30 14:00:00-04:00,92657.55231479481
2021-07-30 14:15:00-04:00,92164.05990504664
2021-08-06 12:25:00-04:00,91743.70352604224
2021-08-09 14:30:00-04:00,91392.79112670038
2021-08-12 12:45:00-04:00,91383.79112670038
2021-08-13 13:10:00-04:00,91329.79112670041
2021-08-20 12:40:00-04:00,92261.86719926106
2021-08-23 15:10:00-04:00,92245.86719926106
2021-08-26 14:05:00-04:00,91763.10799053701
2021-08-31 15:20:00-04:00,92768.15939902353
2021-09-10 15:20:00-04:00,92938.61990485778
2021-09-13 15:55:00-04:00,93043.19475381832
2021-09-21 14:20:00-04:00,92623.30277998131
2021-09-21 15:35:00-04:00,92821.90733501683
2021-09-24 13:30:00-04:00,93749.90733501683
2021-10-04 12:35:00-04:00,93255.69772954992
2021-10-04 14:10:00-04:00,92768.98976706702
2021-10-04 14:25:00-04:00,92287.89270253081
2021-10-05 15:55:00-04:00,92140.89270253081
2021-10-07 13:55:00-04:00,92212.18991097942
2021-10-13 15:35:00-04:00,92057.18991097942
2021-10-15 14:50:00-04:00,91665.68991097949
2021-10-26 12:45:00-04:00,92072.97425209562
2021-10-26 12:55:00-04:00,91593.55908301141
2021-10-26 14:10:00-04:00,91123.54116078652
2021-11-03 14:15:00-04:00,90638.28048380381
2021-11-04 15:10:00-04:00,90250.75337574222
2021-11-05 14:00:00-04:00,90161.45296414633
2021-11-08 15:35:00-05:00,89685.5379851843
2021-11-09 13:25:00-05:00,89743.53798518429
2021-11-09 15:25:00-05:00,89873.53798518432
2021-11-09 15:40:00-05:00,89406.83018108764
2021-11-10 13:45:00-05:00,89934.96672199122
2021-11-22 13:15:00-05:00,89457.7379513842
2021-11-22 15:00:00-05:00,89883.78087198964
2021-11-22 15:15:00-05:00,89681.87588338072
2021-11-22 15:50:00-05:00,90368.1090881204
2021-12-03 13:25:00-05:00,89902.25635199921
2021-12-06 13:05:00-05:00,89783.71849155244
2021-12-07 13:55:00-05:00,89461.44195191993
2021-12-07 15:30:00-05:00,89916.5046242777
2021-12-08 14:50:00-05:00,89581.9777474722
2021-12-08 15:05:00-05:00,89140.5992410465
2021-12-13 14:50:00-05:00,89037.16014605142
2021-12-13 15:55:00-05:00,89333.0595663989
2021-12-14 14:15:00-05:00,89223.3170760263
2021-12-17 15:30:00-05:00,89256.5617628275
2021-12-27 14:10:00-05:00,88793.43867088523
2021-12-28 12:35:00-05:00,89028.70367676712
2022-01-04 15:10:00-05:00,89293.01903017434
2022-01-05 13:10:00-05:00,89363.30341092437
2022-01-18 13:15:00-05:00,88880.71136514873
2022-01-18 14:25:00-05:00,88925.82890327017
2022-01-19 15:15:00-05:00,88462.0247073124
2022-01-19 15:45:00-05:00,88775.76256596885
2022-01-20 14:00:00-05:00,88339.35023267118
2022-01-20 14:15:00-05:00,89119.28009666452
2022-01-20 14:40:00-05:00,89437.83210864887
2022-01-25 14:45:00-05:00,89490.0152311584
2022-01-26 14:10:00-05:00,90205.49084578652
2022-01-27 13:40:00-05:00,90233.04681233157
2022-01-31 15:30:00-05:00,90224.54681233157
2022-02-02 15:55:00-05:00,90205.30719932214
2022-02-03 13:50:00-05:00,90128.30719932214
2022-02-03 14:30:00-05:00,90168.65422085968
2022-02-07 13:05:00-05:00,90245.91427576527
2022-02-07 15:00:00-05:00,90305.15247196592
2022-02-10 13:35:00-05:00,90506.9403726233
2022-02-11 13:35:00-05:00,90606.52060504234
2022-02-14 13:55:00-05:00,91956.59368795705
2022-02-16 14:20:00-05:00,92158.54836085402
2022-02-17 13:00:00-05:00,91726.08116862563
2022-02-17 14:05:00-05:00,91238.53395119219
2022-02-22 12:25:00-05:00,90955.82656960255
2022-02-22 13:35:00-05:00,90489.92602231078
2022-02-22 14:10:00-05:00,90034.25295787657
2022-02-22 14:20:00-05:00,89575.2915604599
2022-02-23 14:55:00-05:00,89582.69943148822
2022-02-23 15:30:00-05:00,89584.69943148822
2022-02-25 15:45:00-05:00,89618.19943148822
2022-03-03 12:55:00-05:00,89639.61517574127
2022-03-03 14:55:00-05:00,90025.33795812496
2022-03-07 15:50:00-05:00,89872.61838538226
2022-03-09 14:20:00-05:00,90065.57418394317
2022-03-10 15:15:00-05:00,90170.05825355303
2022-03-14 15:55:00-04:00,90148.05825355303
2022-03-24 15:55:00-04:00,90304.58580630097
2022-03-25 14:20:00-04:00,90551.3209273112
2022-03-28 12:35:00-04:00,90131.3209273112
2022-03-28 13:00:00-04:00,90505.63178607683
2022-04-13 12:45:00-04:00,90603.66023054655
2022-04-13 12:55:00-04:00,90457.43748327576
2022-04-19 14:50:00-04:00,90563.09804340964
2022-04-20 14:50:00-04:00,91093.42927953348
2022-04-26 13:20:00-04:00,91203.85989223068
2022-04-26 14:40:00-04:00,90729.90162830355
2022-04-26 15:15:00-04:00,90980.78214288098
2022-04-28 15:30:00-04:00,90515.15599877347
2022-05-03 14:00:00-04:00,90334.45160320046
2022-05-11 13:00:00-04:00,90720.5773132218
2022-05-19 14:50:00-04:00,90257.5742469428
2022-05-19 14:55:00-04:00,89766.25464579034
2022-05-19 15:10:00-04:00,89609.1822962305
2022-05-20 13:30:00-04:00,90461.42572569469
2022-05-20 14:00:00-04:00,90958.12317087244
2022-05-23 13:45:00-04:00,90776.999114313
2022-05-23 15:55:00-04:00,90747.0513063706
2022-05-24 14:40:00-04:00,90733.93979375367
2022-05-24 15:20:00-04:00,90555.63379941716
2022-05-26 13:20:00-04:00,90058.52742540633
2022-06-01 14:50:00-04:00,90410.16722042854
2022-06-01 15:30:00-04:00,90383.06916806585
2022-06-03 15:05:00-04:00,90419.38204111322
2022-06-10 13:50:00-04:00,90785.46582303454
2022-06-10 14:30:00-04:00,90787.9373966316
2022-06-10 14:40:00-04:00,90797.68586376286
2022-06-10 15:05:00-04:00,90629.7450005956
2022-06-10 15:30:00-04:00,90139.7807125367
2022-06-20 12:55:00-04:00,90335.1241615551
2022-06-21 15:20:00-04:00,90409.865095592
2022-06-21 15:25:00-04:00,89985.37536225696
2022-06-21 15:30:00-04:00,89475.31322257283
2022-06-22 14:35:00-04:00,89296.83851480346
2022-06-22 15:20:00-04:00,89465.4316744638
2022-06-22 15:35:00-04:00,90387.20381001016
2022-07-06 12:45:00-04:00,90375.20381001016
2022-07-06 14:40:00-04:00,90465.87146687835
2022-07-11 13:35:00-04:00,90340.87146687835
2022-07-12 13:00:00-04:00,89863.84198414379
2022-07-18 14:35:00-04:00,89869.37953857802
2022-07-18 15:05:00-04:00,89519.95377127471
2022-07-18 15:25:00-04:00,89048.10740154026
2022-07-20 15:55:00-04:00,89029.10602321851
2022-07-21 13:50:00-04:00,88555.65839222904
2022-07-26 15:25:00-04:00,88854.4206646643
2022-08-05 15:55:00-04:00,89003.43926653793
2022-08-08 15:55:00-04:00,89034.46136881284
2022-08-22 15:30:00-04:00,88812.46136881284
2022-08-26 12:40:00-04:00,88365.3992153222
2022-08-30 12:45:00-04:00,88779.18421921732
2022-08-30 12:50:00-04:00,88288.6770279481
2022-08-30 13:30:00-04:00,87811.02824609326
2022-09-06 12:40:00-04:00,87595.02824609328
2022-09-06 13:25:00-04:00,88822.69285922982
2022-09-09 14:50:00-04:00,88841.19285922985
2022-09-16 12:40:00-04:00,88842.19285922985
