symbol,date_prev,close_prev,date_next,open_next,gap,gap_atr_mult
MES.v.0,2024-01-23,4895.0,2024-01-24,4923.5,28.5,9.450410816343041
MES.v.0,2024-01-30,4949.5,2024-01-31,4925.75,23.75,7.439274179218856
MES.v.0,2024-02-06,4974.75,2024-02-07,4997.5,22.75,5.294389633813428
MES.v.0,2024-02-12,5041.25,2024-02-13,4975.0,66.25,18.448338985304876
MES.v.0,2024-02-19,5024.5,2024-02-20,5001.75,22.75,23.28968516630921
MES.v.0,2024-02-21,4995.75,2024-02-22,5062.5,66.75,11.752986881474248
MES.v.0,2024-02-27,5088.75,2024-02-28,5072.0,16.75,5.136523464879611
MES.v.0,2024-03-04,5137.5,2024-03-05,5116.5,21.0,5.1545478141582635
MES.v.0,2024-03-05,5085.75,2024-03-06,5119.25,33.5,5.878828102415595
MES.v.0,2024-03-12,5177.5,2024-03-13,5243.25,65.75,13.274417110418124
MES.v.0,2024-03-15,5183.0,2024-03-18,5225.5,42.5,8.118497028938858
MES.v.0,2024-03-26,5266.0,2024-03-27,5293.0,27.0,6.714529681583315
MES.v.0,2024-04-01,5294.25,2024-04-02,5253.0,41.25,9.823050218345932
MES.v.0,2024-04-03,5265.5,2024-04-04,5305.25,39.75,8.057986968915065
MES.v.0,2024-04-09,5260.25,2024-04-10,5199.75,60.5,8.787843121306912
MES.v.0,2024-04-11,5242.5,2024-04-12,5204.25,38.25,8.226233526858845
MES.v.0,2024-04-12,5168.0,2024-04-15,5211.25,43.25,5.7704268521673425
MES.v.0,2024-04-24,5105.25,2024-04-25,5039.5,65.75,13.114955314932464
MES.v.0,2024-05-02,5091.5,2024-05-03,5153.25,61.75,9.938954268684535
MES.v.0,2024-05-03,5154.25,2024-05-06,5178.75,24.5,6.005157011934938
MES.v.0,2024-05-07,5212.5,2024-05-08,5192.25,20.25,5.3079162632377965
MES.v.0,2024-05-09,5239.5,2024-05-10,5255.5,16.0,5.130408460462193
MES.v.0,2024-05-14,5268.5,2024-05-15,5293.5,25.0,6.542817768718219
MES.v.0,2024-05-28,5325.5,2024-05-29,5281.75,43.75,8.077536540663923
MES.v.0,2024-06-11,5384.0,2024-06-12,5430.5,46.5,9.3851234799407
MES.v.0,2024-06-18,5492.75,2024-06-19,5566.0,73.25,19.224878035110642
MES.v.0,2024-06-19,5561.75,2024-06-20,5570.25,8.5,10.246012849128864
MES.v.0,2024-07-16,5718.0,2024-07-17,5655.5,62.5,12.626343914687766
MES.v.0,2024-07-19,5554.0,2024-07-22,5593.75,39.75,5.946162544602679
MES.v.0,2024-07-23,5599.0,2024-07-24,5548.75,50.25,9.32317404115993
MES.v.0,2024-07-30,5473.0,2024-07-31,5543.25,70.25,8.402405536769013
MES.v.0,2024-08-01,5480.75,2024-08-02,5404.25,76.5,6.825857640942451
MES.v.0,2024-08-02,5376.5,2024-08-05,5159.75,216.75,20.467372186608646
MES.v.0,2024-08-12,5371.5,2024-08-13,5403.75,32.25,5.1493048058537365
MES.v.0,2024-08-14,5475.0,2024-08-15,5532.5,57.5,9.903312865474968
MES.v.0,2024-09-02,5665.25,2024-09-03,5626.0,39.25,18.35950356282667
MES.v.0,2024-09-06,5420.5,2024-09-09,5462.0,41.5,5.236778575597517
MES.v.0,2024-09-16,5639.0,2024-09-17,5660.75,21.75,5.327115509078682
MES.v.0,2024-09-17,5640.75,2024-09-18,5707.25,66.5,10.444646105452614
MES.v.0,2024-09-18,5680.75,2024-09-19,5778.25,97.5,5.435185314127725
MES.v.0,2024-09-25,5779.25,2024-09-26,5823.75,44.5,12.505989684693056
MES.v.0,2024-10-03,5749.0,2024-10-04,5793.5,44.5,7.809173378040059
MES.v.0,2024-10-16,5886.25,2024-10-17,5923.0,36.75,12.32275289161119
MES.v.0,2024-10-21,5897.25,2024-10-22,5869.25,28.0,6.655427679322671
MES.v.0,2024-10-22,5892.5,2024-10-23,5870.25,22.25,5.8033328278248835
MES.v.0,2024-10-25,5845.25,2024-10-28,5879.75,34.5,5.836020404396702
MES.v.0,2024-10-30,5852.5,2024-10-31,5807.0,45.5,9.282567529745043
MES.v.0,2024-11-05,5813.0,2024-11-06,5939.0,126.0,23.74220678393264
MES.v.0,2024-11-14,5977.0,2024-11-15,5936.75,40.25,5.304448048542716
MES.v.0,2024-11-18,5920.25,2024-11-19,5883.75,36.5,8.684638256161458
MES.v.0,2024-11-22,5986.0,2024-11-25,6026.75,40.75,7.507095552447475
MES.v.0,2024-11-28,6030.25,2024-11-29,6021.25,9.0,6.232624786630883
MES.v.0,2024-12-03,6063.0,2024-12-04,6079.75,16.75,6.468789649619203
MES.v.0,2024-12-10,6047.75,2024-12-11,6075.75,28.0,7.878776122291317
MES.v.0,2024-12-16,6080.25,2024-12-17,6052.75,27.5,8.802916836472297
MES.v.0,2024-12-17,6054.0,2024-12-18,6124.0,70.0,16.790127411655018
MES.v.0,2024-12-26,6095.0,2024-12-27,6052.5,42.5,10.44408349894883
MES.v.0,2024-12-27,6028.5,2024-12-30,5955.0,73.5,9.403398501424643
MES.v.0,2025-01-03,5988.25,2025-01-06,6032.75,44.5,9.442093061711688
MES.v.0,2025-01-08,5959.0,2025-01-10,5920.5,38.5,5.170658612298128
MES.v.0,2025-01-10,5866.75,2025-01-13,5817.75,49.0,5.6142882082791505
MES.v.0,2025-01-14,5882.0,2025-01-15,5964.75,82.75,9.279072373617781
MES.v.0,2025-01-16,5976.25,2025-01-17,6026.75,50.5,8.230426417459586
MES.v.0,2025-01-17,6033.25,2025-01-20,6064.25,31.0,6.6136885451274265
MES.v.0,2025-01-21,6086.5,2025-01-22,6116.5,30.0,8.274405055390403
MES.v.0,2025-01-24,6132.75,2025-01-27,5998.0,134.75,30.83231182156024
MES.v.0,2025-01-31,6065.0,2025-02-03,5972.25,92.75,8.54791166095625
MES.v.0,2025-02-07,6049.25,2025-02-10,6081.0,31.75,5.758756538570311
MES.v.0,2025-02-10,6088.5,2025-02-11,6065.0,23.5,6.40003200794707
MES.v.0,2025-02-11,6092.5,2025-02-12,6030.75,61.75,15.335844629380398
MES.v.0,2025-03-05,5851.0,2025-03-06,5773.75,77.25,5.775378424394058
MES.v.0,2025-03-07,5775.25,2025-03-10,5691.25,84.0,5.56012081327837
MES.v.0,2025-03-18,5620.25,2025-03-19,5687.5,67.25,8.382699022594357
MES.v.0,2025-03-20,5714.5,2025-03-21,5664.25,50.25,5.261877913717372
MES.v.0,2025-03-21,5714.75,2025-03-24,5782.5,67.75,8.7719678402022
MES.v.0,2025-03-28,5624.75,2025-03-31,5563.5,61.25,8.619099061088944
MES.v.0,2025-04-01,5675.0,2025-04-02,5613.0,62.0,6.8042452669976266
MES.v.0,2025-04-02,5710.25,2025-04-03,5512.0,198.25,19.158258259662002
MES.v.0,2025-04-03,5436.25,2025-04-04,5292.0,144.25,11.711265578389277
MES.v.0,2025-04-04,5108.75,2025-04-07,4941.75,167.0,6.798918566488449
MES.v.0,2025-04-07,5100.0,2025-04-08,5272.25,172.25,5.800325808615761
MES.v.0,2025-04-11,5390.25,2025-04-14,5493.25,103.0,6.736990408451081
MES.v.0,2025-04-15,5428.0,2025-04-16,5367.0,61.0,6.787544327063931
MES.v.0,2025-04-21,5183.5,2025-04-22,5245.5,62.0,6.210819626500151
MES.v.0,2025-04-22,5314.25,2025-04-23,5450.0,135.75,11.697215133645775
MES.v.0,2025-04-29,5583.25,2025-04-30,5516.5,66.75,8.934183138817325
MES.v.0,2025-05-01,5625.0,2025-05-02,5687.0,62.0,6.185614561494251
MES.v.0,2025-05-02,5705.75,2025-05-05,5664.25,41.5,5.2461752098962675
MES.v.0,2025-05-05,5674.25,2025-05-06,5616.5,57.75,9.234808322460621
MES.v.0,2025-05-09,5677.75,2025-05-12,5850.25,172.5,27.385338809136005
MES.v.0,2025-05-16,5975.0,2025-05-19,5912.5,62.5,13.086446054688716
MES.v.0,2025-05-20,5959.5,2025-05-21,5914.5,45.0,6.24405312509979
MES.v.0,2025-05-22,5858.5,2025-05-23,5784.0,74.5,8.905358309853586
MES.v.0,2025-05-23,5817.25,2025-05-26,5883.25,66.0,7.4959940115550925
MES.v.0,2025-05-28,5901.5,2025-05-29,5955.0,53.5,6.877863119151131
MES.v.0,2025-06-12,6050.75,2025-06-13,5996.0,54.75,12.332478920746514
MES.v.0,2025-06-16,6037.75,2025-06-17,6011.75,26.0,5.152558738850518
MES.v.0,2025-06-17,5984.75,2025-06-18,6045.25,60.5,9.424608227410857
MES.v.0,2025-06-19,5978.0,2025-06-20,6060.25,82.25,18.09294734981402
MES.v.0,2025-06-23,6076.75,2025-06-24,6118.5,41.75,6.987081565091218
MES.v.0,2025-07-02,6275.25,2025-07-03,6293.0,17.75,6.371271839695929
MES.v.0,2025-07-03,6323.5,2025-07-04,6284.5,39.0,9.865469498973296
MES.v.0,2025-07-04,6283.5,2025-07-07,6301.75,18.25,6.906214249614382
MES.v.0,2025-07-08,6270.5,2025-07-09,6295.25,24.75,5.95304008991413
MES.v.0,2025-07-10,6324.5,2025-07-11,6290.5,34.0,9.531138395277683
MES.v.0,2025-07-14,6310.75,2025-07-15,6338.0,27.25,8.89190075508861
MES.v.0,2025-07-22,6345.5,2025-07-23,6372.75,27.25,7.379854311440502
MES.v.0,2025-07-31,6371.0,2025-08-01,6311.0,60.0,5.799342908642941
MES.v.0,2025-08-06,6371.75,2025-08-07,6407.25,35.5,9.899475277188753
MES.v.0,2025-08-12,6467.5,2025-08-13,6489.25,21.75,6.313532565764377
MES.v.0,2025-08-13,6489.25,2025-08-14,6467.5,21.75,5.743694310877402
MES.v.0,2025-08-28,6517.25,2025-08-29,6499.0,18.25,5.795673029285215
MES.v.0,2025-09-01,6483.0,2025-09-02,6398.25,84.75,55.68178601061558
MES.v.0,2025-09-04,6511.25,2025-09-05,6533.5,22.25,6.499718671937141
MES.v.0,2025-09-09,6521.25,2025-09-10,6553.25,32.0,10.866871726470494
MES.v.0,2025-09-16,6611.5,2025-09-17,6669.0,57.5,16.667490567592683
MES.v.0,2025-09-24,6692.25,2025-09-25,6660.25,32.0,8.201032456509031
MES.v.0,2025-09-26,6696.25,2025-09-29,6722.25,26.0,6.036423367396369
MES.v.0,2025-09-30,6737.25,2025-10-01,6706.75,30.5,5.392765770251884
MES.v.0,2025-10-01,6760.5,2025-10-02,6779.0,18.5,5.152028616550108
MES.v.0,2025-10-10,6595.25,2025-10-13,6670.25,75.0,5.997907383838569
MES.v.0,2025-10-13,6694.5,2025-10-14,6633.75,60.75,9.993167966144215
MES.v.0,2025-10-23,6774.5,2025-10-24,6820.75,46.25,13.516408556168733
MES.v.0,2025-10-24,6827.5,2025-10-27,6883.0,55.5,15.309778609420722
MES.v.0,2025-10-27,6907.75,2025-10-28,6925.75,18.0,6.427493402820666
MES.v.0,2025-10-30,6853.75,2025-10-31,6902.25,48.5,7.040217951765034
MES.v.0,2025-11-03,6885.25,2025-11-04,6810.25,75.0,15.241541909538562
MES.v.0,2025-11-07,6753.5,2025-11-10,6815.75,62.25,5.988175443434215
MES.v.0,2025-11-13,6762.0,2025-11-14,6692.0,70.0,6.731384226535789
MES.v.0,2025-11-19,6661.75,2025-11-20,6765.0,103.25,8.769523771715507
MES.v.0,2025-11-28,6857.5,2025-12-01,6813.5,44.0,8.190022636360874
MES.v.0,2025-12-12,6831.0,2025-12-15,6871.0,40.0,5.297251871806983
MES.v.0,2025-12-16,6800.25,2025-12-17,6865.5,65.25,8.364805317668125
MES.v.0,2025-12-17,6776.75,2025-12-18,6840.0,63.25,9.62755198926905
MES.v.0,2025-12-19,6888.75,2025-12-22,6921.75,33.0,7.434606721783495
MES.v.0,2025-12-26,6980.0,2025-12-29,6951.25,28.75,13.116438064356817
MES.v.0,2025-12-31,6891.75,2026-01-02,6927.75,36.0,6.0716742082428
MES.v.0,2026-01-02,6900.25,2026-01-05,6934.25,34.0,5.105527237047624
MES.v.0,2026-01-09,7004.75,2026-01-12,6969.5,35.25,11.153339434200594
MES.v.0,2026-01-13,7000.75,2026-01-14,6972.25,28.5,5.181656088462741
MES.v.0,2026-01-14,6968.0,2026-01-15,7009.0,41.0,5.050096742822724
MES.v.0,2026-01-16,6976.5,2026-01-19,6896.5,80.0,17.240794221141698
MES.v.0,2026-01-19,6913.25,2026-01-20,6871.75,41.5,13.392506569312502
MES.v.0,2026-01-27,7008.75,2026-01-28,7022.75,14.0,5.201255732827743
MES.v.0,2026-02-04,6906.25,2026-02-05,6853.5,52.75,5.034709461146086
MES.v.0,2026-02-10,6961.25,2026-02-11,7004.0,42.75,7.483172397220105
MES.v.0,2026-02-24,6903.0,2026-02-25,6930.5,27.5,5.571570169041216
MES.v.0,2026-02-26,6921.5,2026-02-27,6855.75,65.75,11.595142195975697
MES.v.0,2026-02-27,6888.25,2026-03-02,6811.0,77.25,9.515818156303643
MES.v.0,2026-03-02,6887.25,2026-03-03,6772.75,114.5,13.492466827446592
MES.v.0,2026-03-04,6873.25,2026-03-05,6842.25,31.0,5.429321867085279
MES.v.0,2026-03-05,6835.0,2026-03-06,6752.25,82.75,8.334868030627417
MNQ.v.0,2020-01-02,8888.75,2020-01-03,8772.0,116.75,21.072755852943423
MNQ.v.0,2020-01-03,8809.75,2020-01-06,8739.0,70.75,8.03943471634678
MNQ.v.0,2020-01-08,8929.75,2020-01-09,9002.0,72.25,8.250172961151788
MNQ.v.0,2020-01-16,9138.0,2020-01-17,9175.5,37.5,6.170269616882454
MNQ.v.0,2020-01-20,9175.75,2020-01-21,9153.5,22.25,9.550133223564476
MNQ.v.0,2020-01-21,9179.75,2020-01-22,9223.5,43.75,5.805203027074031
MNQ.v.0,2020-01-23,9227.5,2020-01-24,9272.75,45.25,5.879568723105028
MNQ.v.0,2020-01-24,9151.5,2020-01-27,8947.25,204.25,14.165987245118382
MNQ.v.0,2020-01-27,8961.25,2020-01-28,9023.75,62.5,5.43803494360882
MNQ.v.0,2020-01-28,9098.25,2020-01-29,9149.0,50.75,6.3236047647601445
MNQ.v.0,2020-02-03,9131.25,2020-02-04,9258.0,126.75,12.70854022739188
MNQ.v.0,2020-02-04,9340.75,2020-02-05,9457.0,116.25,13.021568771473522
MNQ.v.0,2020-02-06,9453.0,2020-02-07,9411.25,41.75,5.572325265224506
MNQ.v.0,2020-02-10,9525.25,2020-02-11,9576.75,51.5,6.737183479757296
MNQ.v.0,2020-02-12,9620.5,2020-02-13,9549.75,70.75,11.026843522073111
MNQ.v.0,2020-02-17,9666.0,2020-02-18,9583.75,82.25,34.25282814666211
MNQ.v.0,2020-02-18,9636.0,2020-02-19,9690.25,54.25,7.035346870685961
MNQ.v.0,2020-02-21,9452.0,2020-02-24,9104.25,347.75,22.458369815742884
MNQ.v.0,2020-02-26,8879.75,2020-02-27,8657.5,222.25,8.289777082141072
MNQ.v.0,2020-02-27,8432.25,2020-02-28,8161.5,270.75,7.008604859450341
MNQ.v.0,2020-03-04,8943.25,2020-03-05,8716.75,226.5,9.044769451410877
MNQ.v.0,2020-03-05,8671.5,2020-03-06,8384.75,286.75,7.224714548852431
MNQ.v.0,2020-03-06,8528.5,2020-03-09,8022.0,506.5,11.123236414387952
MNQ.v.0,2020-03-09,7932.75,2020-03-10,8237.0,304.25,5.307640108062955
MNQ.v.0,2020-03-11,7998.5,2020-03-12,7524.75,473.75,9.39350271450344
MNQ.v.0,2020-03-12,7261.0,2020-03-13,7696.25,435.25,6.231396863963362
MNQ.v.0,2020-03-13,7945.0,2020-03-16,7381.25,563.75,5.986229225421893
MNQ.v.0,2020-03-17,7438.0,2020-03-18,6945.0,493.0,6.8859113497398825
MNQ.v.0,2020-03-23,6993.75,2020-03-24,7365.75,372.0,5.586677775130998
MNQ.v.0,2020-03-31,7799.5,2020-04-01,7563.75,235.75,6.642802084585059
MNQ.v.0,2020-04-03,7514.5,2020-04-06,7797.25,282.75,9.729566455516347
MNQ.v.0,2020-04-06,8052.5,2020-04-07,8282.5,230.0,8.41243322340352
MNQ.v.0,2020-04-13,8316.75,2020-04-14,8486.75,170.0,6.942773686720901
MNQ.v.0,2020-04-14,8681.5,2020-04-15,8543.25,138.25,7.645704325915146
MNQ.v.0,2020-04-21,8391.0,2020-04-22,8568.25,177.25,5.77229830027171
MNQ.v.0,2020-04-27,8824.0,2020-04-28,8903.5,79.5,5.895183404765832
MNQ.v.0,2020-04-28,8666.5,2020-04-29,8860.0,193.5,10.331157474182445
MNQ.v.0,2020-04-30,8982.25,2020-05-01,8790.5,191.75,8.996743333111962
MNQ.v.0,2020-05-04,8818.0,2020-05-05,8907.25,89.25,6.092447304807707
MNQ.v.0,2020-05-06,8972.0,2020-05-07,9086.75,114.75,5.851551479739981
MNQ.v.0,2020-05-14,9086.75,2020-05-15,8961.25,125.5,5.301659943129078
MNQ.v.0,2020-05-15,9146.0,2020-05-18,9268.75,122.75,5.557191952855085
MNQ.v.0,2020-05-22,9406.0,2020-05-25,9518.0,112.0,8.829679490039004
MNQ.v.0,2020-05-25,9532.5,2020-05-26,9558.75,26.25,5.314325821631224
MNQ.v.0,2020-06-09,9963.75,2020-06-10,10038.25,74.5,5.003531180157872
MNQ.v.0,2020-06-10,10089.25,2020-06-11,9926.75,162.5,6.131394557154609
MNQ.v.0,2020-06-11,9592.5,2020-06-12,9795.75,203.25,5.554338638805372
MNQ.v.0,2020-06-15,9778.25,2020-06-16,9987.0,208.75,8.19497454799146
MNQ.v.0,2020-06-18,9999.0,2020-06-19,10098.5,99.5,6.71319698724832
MNQ.v.0,2020-07-01,10264.5,2020-07-02,10368.5,104.0,6.743859855579925
MNQ.v.0,2020-07-03,10325.25,2020-07-06,10470.0,144.75,17.961237803096264
MNQ.v.0,2020-07-10,10821.0,2020-07-13,10937.5,116.5,8.637878513515677
MNQ.v.0,2020-07-30,10704.75,2020-07-31,10895.5,190.75,12.047942834699416
MNQ.v.0,2020-08-17,11284.25,2020-08-18,11330.0,45.75,5.322258498762198
MNQ.v.0,2020-08-21,11554.25,2020-08-24,11687.25,133.0,10.424127151694966
MNQ.v.0,2020-08-25,11715.5,2020-08-26,11768.75,53.25,5.225826389569433
MNQ.v.0,2020-09-01,12294.0,2020-09-02,12432.25,138.25,8.937717242204746
MNQ.v.0,2020-09-02,12410.75,2020-09-03,12224.5,186.25,9.606161299924628
MNQ.v.0,2020-09-07,11505.5,2020-09-08,11158.0,347.5,21.470338796401254
MNQ.v.0,2020-09-08,11068.5,2020-09-09,11293.5,225.0,5.602800936709302
MNQ.v.0,2020-09-14,11275.0,2020-09-15,11431.75,156.75,5.805469182590825
MNQ.v.0,2020-09-16,11235.25,2020-09-17,10950.0,285.25,7.823128106300224
MNQ.v.0,2020-09-18,10917.25,2020-09-21,10758.0,159.25,6.116768921252894
MNQ.v.0,2020-09-25,11133.5,2020-09-28,11341.5,208.0,10.518456092297267
MNQ.v.0,2020-10-01,11572.75,2020-10-02,11316.75,256.0,12.615623880809784
MNQ.v.0,2020-10-07,11479.75,2020-10-08,11571.75,92.0,6.176263926834719
MNQ.v.0,2020-10-08,11536.25,2020-10-09,11602.25,66.0,5.494170572692847
MNQ.v.0,2020-10-09,11711.5,2020-10-12,11912.5,201.0,17.063404837142976
MNQ.v.0,2020-10-14,11977.25,2020-10-15,11775.5,201.75,8.13533537517156
MNQ.v.0,2020-10-23,11680.0,2020-10-26,11576.25,103.75,7.705090078663802
MNQ.v.0,2020-10-27,11585.75,2020-10-28,11400.5,185.25,9.223946139581427
MNQ.v.0,2020-11-03,11257.0,2020-11-04,11628.0,371.0,13.089809822702165
MNQ.v.0,2020-11-04,11760.0,2020-11-05,12030.0,270.0,7.9472622769123715
MNQ.v.0,2020-11-06,12080.5,2020-11-09,12191.25,110.75,5.100724765985938
MNQ.v.0,2020-11-26,12156.75,2020-11-27,12227.5,70.75,5.714517645852287
MNQ.v.0,2020-11-30,12273.75,2020-12-01,12376.0,102.25,5.141443814831506
MNQ.v.0,2020-12-14,12459.0,2020-12-15,12564.5,105.5,5.131744030258722
MNQ.v.0,2020-12-24,12704.75,2020-12-28,12816.0,111.25,9.889174772682383
MNQ.v.0,2020-12-28,12833.5,2020-12-29,12891.75,58.25,6.397526108090339
MNQ.v.0,2021-01-05,12791.5,2021-01-06,12598.0,193.5,12.643521648089367
MNQ.v.0,2021-01-07,12925.75,2021-01-08,13018.75,93.0,6.566669941952822
MNQ.v.0,2021-01-08,13091.5,2021-01-11,12964.5,127.0,6.6753372360703604
MNQ.v.0,2021-01-18,12812.0,2021-01-19,12896.25,84.25,14.087413588605559
MNQ.v.0,2021-01-19,12984.75,2021-01-20,13136.75,152.0,13.455110695939526
MNQ.v.0,2021-01-22,13355.5,2021-01-25,13497.75,142.25,12.082581934149177
MNQ.v.0,2021-01-26,13485.0,2021-01-27,13389.75,95.25,6.778810357915518
MNQ.v.0,2021-02-01,13230.5,2021-02-02,13352.25,121.75,6.215175223695667
MNQ.v.0,2021-02-02,13448.5,2021-02-03,13531.25,82.75,5.213117809714361
MNQ.v.0,2021-02-09,13680.5,2021-02-10,13742.75,62.25,5.457043067428121
MNQ.v.0,2021-02-15,13871.5,2021-02-16,13836.0,35.5,6.83499671829624
MNQ.v.0,2021-02-16,13764.5,2021-02-17,13638.0,126.5,7.8054385589447515
MNQ.v.0,2021-02-17,13699.5,2021-02-18,13543.75,155.75,10.973496621837812
MNQ.v.0,2021-02-19,13578.0,2021-02-22,13391.25,186.75,9.772128736306598
MNQ.v.0,2021-02-22,13226.75,2021-02-23,13001.0,225.75,10.84066903368729
MNQ.v.0,2021-02-24,13294.5,2021-02-25,13181.0,113.5,5.032946276348285
MNQ.v.0,2021-03-08,12300.5,2021-03-09,12608.75,308.25,8.320466545308117
MNQ.v.0,2021-03-09,12786.75,2021-03-10,12967.75,181.0,6.725844227139111
MNQ.v.0,2021-03-10,12752.25,2021-03-11,12951.25,199.0,6.70455956399337
MNQ.v.0,2021-03-11,13046.25,2021-03-12,12870.25,176.0,9.975146176273748
MNQ.v.0,2021-03-15,13077.75,2021-03-16,13169.25,91.5,5.548848782908263
MNQ.v.0,2021-03-16,13149.25,2021-03-17,13006.75,142.5,6.133408737154946
MNQ.v.0,2021-03-17,13193.0,2021-03-18,12979.0,214.0,6.059168924996869
MNQ.v.0,2021-03-31,13084.75,2021-04-01,13253.0,168.25,8.0473048238415
MNQ.v.0,2021-04-01,13314.25,2021-04-05,13419.75,105.5,8.718986090416603
MNQ.v.0,2021-04-07,13604.5,2021-04-08,13726.75,122.25,7.697801510595981
MNQ.v.0,2021-04-08,13749.5,2021-04-09,13689.25,60.25,5.564797621205483
MNQ.v.0,2021-04-16,14031.0,2021-04-19,13965.25,65.75,6.529925613018079
MNQ.v.0,2021-04-28,13896.0,2021-04-29,14042.25,146.25,7.407341928165415
MNQ.v.0,2021-04-29,13954.75,2021-04-30,13852.5,102.25,7.699332461901187
MNQ.v.0,2021-05-03,13790.25,2021-05-04,13682.5,107.75,8.257630688129002
MNQ.v.0,2021-05-06,13596.5,2021-05-07,13714.5,118.0,5.054275602244216
MNQ.v.0,2021-05-10,13356.25,2021-05-11,13113.75,242.5,11.031757690994876
MNQ.v.0,2021-05-11,13344.0,2021-05-12,13133.0,211.0,7.493666026792484
MNQ.v.0,2021-05-18,13212.5,2021-05-19,12984.25,228.25,10.51918701328976
MNQ.v.0,2021-05-21,13409.0,2021-05-24,13509.0,100.0,6.092307196256727
MNQ.v.0,2021-05-24,13637.75,2021-05-25,13701.0,63.25,5.917472958309709
MNQ.v.0,2021-05-31,13654.0,2021-06-01,13752.0,98.0,19.616823127929795
MNQ.v.0,2021-06-02,13674.25,2021-06-03,13555.5,118.75,9.338166546552866
MNQ.v.0,2021-06-03,13528.0,2021-06-04,13610.0,82.0,5.830987331066932
MNQ.v.0,2021-06-07,13802.0,2021-06-08,13879.0,77.0,7.536605094539932
MNQ.v.0,2021-06-08,13809.0,2021-06-09,13871.25,62.25,5.925016216011948
MNQ.v.0,2021-06-23,14263.25,2021-06-24,14349.75,86.5,8.685478365155335
MNQ.v.0,2021-07-01,14547.75,2021-07-02,14629.5,81.75,7.771692522059391
MNQ.v.0,2021-07-05,14692.25,2021-07-06,14740.25,48.0,16.530889331066053
MNQ.v.0,2021-07-06,14776.25,2021-07-07,14871.25,95.0,8.882634782169879
MNQ.v.0,2021-07-07,14802.0,2021-07-08,14594.25,207.75,16.316790333293554
MNQ.v.0,2021-07-09,14810.25,2021-07-12,14870.5,60.25,6.030578930607869
MNQ.v.0,2021-07-13,14865.5,2021-07-14,14969.25,103.75,5.490582322666219
MNQ.v.0,2021-07-16,14673.25,2021-07-19,14528.5,144.75,8.932820013240075
MNQ.v.0,2021-07-22,14928.75,2021-07-23,14985.5,56.75,5.908463660683059
MNQ.v.0,2021-07-29,15035.0,2021-07-30,14868.75,166.25,15.493931992942715
MNQ.v.0,2021-07-30,14955.0,2021-08-02,15027.5,72.5,5.116270272722949
MNQ.v.0,2021-08-05,15166.5,2021-08-06,15109.0,57.5,7.500958616758569
MNQ.v.0,2021-08-10,15046.25,2021-08-11,15098.5,52.25,5.108572552518754
MNQ.v.0,2021-08-13,15126.25,2021-08-16,15079.5,46.75,6.580249074962682
MNQ.v.0,2021-08-16,15134.25,2021-08-17,15017.0,117.25,11.812127923010445
MNQ.v.0,2021-09-06,15702.0,2021-09-07,15655.25,46.75,16.604291608537462
MNQ.v.0,2021-09-09,15564.25,2021-09-10,15637.5,73.25,5.069506870945108
MNQ.v.0,2021-09-10,15446.25,2021-09-13,15539.25,93.0,5.938229890506124
MNQ.v.0,2021-09-17,15322.0,2021-09-20,15075.75,246.25,11.605714188517283
MNQ.v.0,2021-09-23,15299.5,2021-09-24,15206.25,93.25,7.1839418927634044
MNQ.v.0,2021-09-24,15315.25,2021-09-27,15185.0,130.25,11.274163305966793
MNQ.v.0,2021-09-27,15194.25,2021-09-28,15001.25,193.0,12.197720095336992
MNQ.v.0,2021-10-05,14658.0,2021-10-06,14521.75,136.25,7.639302151854267
MNQ.v.0,2021-10-06,14753.5,2021-10-07,14882.0,128.5,5.397449512723921
MNQ.v.0,2021-10-13,14766.5,2021-10-14,14919.75,153.25,8.873878777946903
MNQ.v.0,2021-10-21,15475.25,2021-10-22,15422.5,52.75,5.364239360128943
MNQ.v.0,2021-10-25,15501.25,2021-10-26,15598.0,96.75,7.547679954152916
MNQ.v.0,2021-10-28,15761.5,2021-10-29,15631.5,130.0,7.800554978781442
MNQ.v.0,2021-11-09,16217.25,2021-11-10,16101.5,115.75,6.004742950873937
MNQ.v.0,2021-11-17,16313.25,2021-11-18,16398.0,84.75,5.467269622563177
MNQ.v.0,2021-11-25,16405.25,2021-11-26,16250.25,155.0,25.773400946977635
MNQ.v.0,2021-11-26,16044.75,2021-11-29,16239.25,194.5,5.028848749508357
MNQ.v.0,2021-11-30,16150.0,2021-12-01,16338.5,188.5,6.169296503740351
MNQ.v.0,2021-12-06,15843.0,2021-12-07,16119.25,276.25,10.091868665287395
MNQ.v.0,2021-12-13,16087.0,2021-12-14,15882.75,204.25,8.031824559526898
MNQ.v.0,2022-01-07,15585.0,2022-01-10,15377.5,207.5,7.353180366755451
MNQ.v.0,2022-01-17,15555.0,2022-01-18,15347.5,207.5,19.48415723656933
MNQ.v.0,2022-01-25,14151.5,2022-01-26,14475.75,324.25,5.645373661277077
MNQ.v.0,2022-02-01,14991.25,2022-02-02,15167.5,176.25,5.5967381268449055
MNQ.v.0,2022-02-02,15114.25,2022-02-03,14704.5,409.75,11.676729928435138
MNQ.v.0,2022-02-08,14733.25,2022-02-09,14919.0,185.75,5.337082509047797
MNQ.v.0,2022-02-09,15042.75,2022-02-10,14742.75,300.0,11.901504261871654
MNQ.v.0,2022-02-21,13734.25,2022-02-22,13880.75,146.5,6.501933605624537
