symbol,entry_idx,entry_time,session_date,direction,contracts,entry_price,atr_at_entry,anchor,has_structural_override,stop_price,target_price,tp1_price,original_max_bars_hold,original_exit_idx,original_exit_reason,original_net_pnl,stop_w1,cf_w1_exit_idx,cf_w1_exit_reason,cf_w1_exit_price,cf_w1_pnl_gross,stop_w2,cf_w2_exit_idx,cf_w2_exit_reason,cf_w2_exit_price,cf_w2_pnl_gross,cf_w2_max_bars_hold,proj_close_low,proj_close_mid,proj_close_high,proj_completion_median,durability_window,durability_visited_zone,durability_reached_tp2,durability_tp2_first_idx,regime_label,vpin_gate,reason_codes,session_phase,entry_hour_et,entry_minute_et,family
MES,33633,2021-09-13 14:30:00-04:00,2021-09-13,-1,17,4438.25,3.976797571165408,4438.25,False,4440.238398785583,4420.441877146731,4433.288987113245,6,33635,stop,-232.76389677454063,4442.226797571166,33636,stop,4442.226797571166,-338.02779354908125,4446.20359514233,33641,stop,4446.20359514233,-676.0555870980852,11,4420.441877146731,4433.288987113245,4438.182387270968,3.342093853064938,18,True,False,-1,noise_mean_reverting,allow,,mid,14,30,sp500
MES,33927,2021-09-17 13:00:00-04:00,2021-09-17,-1,4,4433.0,4.653837021666262,4451.9949387906145,True,4454.321857301447,4424.08684400879,4432.001700845175,4,33931,tp2_after_tp1,84.11455146035223,4456.64877581228,33931,tp2,4424.08684400879,178.2631198242052,4461.302612833947,33931,tp2,4424.08684400879,178.2631198242052,8,4424.08684400879,4432.001700845175,4443.309243748367,2.618265617911856,12,True,True,33931,noise_mean_reverting,allow,override_failed_auction_+1,mid,13,0,sp500
MES,33957,2021-09-17 15:30:00-04:00,2021-09-17,-1,2,4420.75,4.4029736689499845,4452.0738407194185,True,4454.2753275538935,4407.314204554346,4417.557826158616,3,33960,time_stop_after_tp1,19.710869206919597,4456.476814388368,33960,time_stop,4418.5,22.5,4460.879788057318,33962,session_end,4420.0,7.5,6,4407.314204554346,4417.557826158616,4423.400944361616,1.8730356062839988,9,True,True,33963,noise_mean_reverting,half_size,override_failed_auction_+1,close,15,30,sp500
MES,34078,2021-09-21 12:35:00-04:00,2021-09-21,-1,17,4367.5,5.807477669548221,4366.75,False,4369.653738834774,4355.377492394679,4366.634418387147,5,34081,tp2_after_tp1,516.3861067535481,4372.5574776695485,34081,tp2,4355.377492394679,1030.4131464522516,4378.364955339096,34081,tp2,4355.377492394679,1030.4131464522516,9,4355.377492394679,4366.634418387147,4370.5956315643525,2.850071736111111,15,True,True,34081,noise_mean_reverting,allow,,mid,12,35,sp500
MES,34396,2021-09-27 13:05:00-04:00,2021-09-27,1,17,4431.5,3.4722697231097834,4429.0,True,4427.263865138445,4437.663623389067,4432.178066084427,6,34398,tp2_after_tp1,240.73569588508235,4425.52773027689,34398,tp2,4437.663623389067,523.9079880706731,4422.05546055378,34398,tp2,4437.663623389067,523.9079880706731,11,4423.514976850753,4432.178066084427,4437.663623389067,3.547141297694173,18,True,True,34398,noise_mean_reverting,allow,override_failed_auction_-1,mid,13,5,sp500
MES,34698,2021-10-01 12:15:00-04:00,2021-10-01,-1,10,4316.25,7.646934796368204,4321.75,False,4325.573467398184,4302.396456501928,4313.514565494989,3,34701,time_stop_after_tp1,-125.3641373747314,4329.396934796368,34701,time_stop,4322.5,-312.5,4337.043869592736,34703,time_stop,4321.25,-250.0,5,4302.396456501928,4313.514565494989,4319.106636843036,1.6472583298783074,9,True,False,-1,noise_mean_reverting,half_size,,mid,12,15,sp500
MES,34711,2021-10-01 13:20:00-04:00,2021-10-01,-1,17,4325.5,5.81343053986387,4326.25,False,4329.156715269932,4310.7615182298605,4320.969531518175,7,34711,stop,-374.5707979441977,4332.0634305398635,34713,stop,4332.0634305398635,-557.8915958883954,4337.876861079728,34716,stop,4337.876861079728,-1052.033191776868,13,4310.7615182298605,4320.969531518175,4325.236389375806,4.230913004365588,21,False,False,-1,noise_mean_reverting,allow,,mid,13,20,sp500
MES,34724,2021-10-01 14:25:00-04:00,2021-10-01,1,17,4346.5,4.508337635553718,4344.75,False,4342.495831182223,4362.362411486799,4350.651673877184,5,34729,time_stop_after_tp1,372.31695508737175,4340.241662364447,34729,time_stop,4352.5,510.0,4335.7333247288925,34733,tp2,4362.362411486799,1348.3049763779081,9,4344.728577485812,4350.651673877184,4362.362411486799,2.874468263693529,15,True,True,34733,noise_mean_reverting,half_size,,mid,14,25,sp500
MES,34932,2021-10-06 12:15:00-04:00,2021-10-06,-1,16,4299.25,8.233198388757168,4301.0,False,4305.116599194379,4285.026577095083,4296.302239633663,4,34934,stop,-529.3279355503182,4309.233198388757,34936,time_stop,4302.25,-240.0,4317.466396777514,34939,time_stop,4304.5,-420.0,7,4285.026577095083,4296.302239633663,4306.926025990781,2.1561701026184927,12,True,False,-1,noise_mean_reverting,allow,,mid,12,15,sp500
MES,34938,2021-10-06 12:45:00-04:00,2021-10-06,1,9,4308.5,7.524079562218531,4302.0,False,4298.23796021889,4317.958798296823,4308.603479703497,4,34942,stop_after_tp1,-288.2314004577984,4294.4759204377815,34942,time_stop,4300.5,-360.0,4286.951840875563,34946,time_stop,4317.0,382.5,8,4301.9500450497335,4308.603479703497,4317.958798296823,2.623126012849504,12,True,True,34947,noise_mean_reverting,allow,,mid,12,45,sp500
MES,35478,2021-10-15 12:15:00-04:00,2021-10-15,1,17,4456.0,3.0049746356650107,4454.75,False,4453.247512682167,4472.592990304439,4458.979509463535,5,35479,stop,-297.7114220157773,4451.745025364335,35483,time_stop,4457.5,127.5,4448.74005072867,35488,time_stop,4457.75,148.75,10,4454.330823440027,4458.979509463535,4472.592990304439,3.230911606232707,15,True,False,-1,noise_mean_reverting,allow,,mid,12,15,sp500
MES,35481,2021-10-15 12:30:00-04:00,2021-10-15,1,17,4454.75,2.9367909541114683,4453.75,False,4452.281604522945,4472.592990304439,4458.822714125062,5,35486,time_stop,170.0,4450.8132090458885,35486,time_stop,4457.5,233.75,4447.876418091777,35490,time_stop,4455.5,63.75,9,4454.227891047742,4458.822714125062,4472.592990304439,2.75,15,True,False,-1,noise_mean_reverting,allow,,mid,12,30,sp500
MES,36369,2021-11-01 15:00:00-04:00,2021-11-01,1,6,4597.0,2.8759664774395524,4584.48021229066,True,4583.042229051941,4608.455920604423,4599.052264707963,5,36374,time_stop_after_tp1,30.783970619449974,4581.604245813221,36374,time_stop,4598.5,45.0,4578.728279335781,36379,time_stop,4600.75,112.5,10,4591.087998503077,4599.052264707963,4608.455920604423,3.25,15,True,True,36381,noise_mean_reverting,allow,override_failed_auction_-1,mid,15,0,sp500
MES,36515,2021-11-03 14:10:00-04:00,2021-11-03,-1,16,4627.25,3.983788307559222,4630.0,False,4631.99189415378,4613.102567285018,4622.99877228615,6,36521,stop_after_tp1,-79.6266575971822,4633.983788307559,36521,stop,4633.983788307559,-538.703064604706,4637.967576615119,36522,stop,4637.967576615119,-857.4061292094848,11,4613.102567285018,4622.99877228615,4628.241800342784,3.333909465823675,18,True,False,-1,noise_mean_reverting,allow,,mid,14,10,sp500
MES,36593,2021-11-04 14:10:00-04:00,2021-11-04,1,15,4665.5,3.1949506103013894,4661.0,False,4659.4025246948495,4687.128446648144,4669.147407998598,6,36599,time_stop,-18.75,4657.805049389699,36599,time_stop,4666.0,37.5,4654.610098779397,36605,time_stop,4663.75,-131.25,12,4663.146778274874,4669.147407998598,4687.128446648144,3.984256222902165,18,True,False,-1,noise_mean_reverting,allow,,mid,14,10,sp500
MES,36602,2021-11-04 14:55:00-04:00,2021-11-04,-1,16,4664.75,2.836290201223791,4666.25,False,4667.668145100612,4649.670813698858,4659.737439319138,5,36607,time_stop,-80.0,4669.086290201224,36607,time_stop,4665.0,-20.0,4671.922580402447,36612,time_stop,4667.5,-220.0,10,4649.670813698858,4659.737439319138,4663.7644647720535,3.2665752473236056,15,True,False,-1,noise_mean_reverting,allow,,mid,14,55,sp500
MES,36608,2021-11-04 15:25:00-04:00,2021-11-04,1,16,4665.25,2.8871433778407742,4664.25,False,4662.80642831108,4680.376794659914,4670.038272793928,6,36611,stop,-255.4857351136161,4661.36285662216,36611,stop,4661.36285662216,-310.9714702272322,4658.475713244318,36614,session_end,4674.0,700.0,11,4664.210569215783,4670.038272793928,4680.376794659914,3.526117709211142,18,True,True,36615,noise_mean_reverting,allow,,close,15,25,sp500
MES,36759,2021-11-08 15:00:00-05:00,2021-11-08,1,16,4699.75,2.406001652211561,4696.75,False,4695.546999173895,4715.787266784663,4701.902179196262,10,36764,stop,-396.24006608843047,4694.343998347788,36764,stop,4694.343998347788,-432.4801321769337,4691.937996695577,36768,stop,4691.937996695577,-624.9602643538674,20,4697.337513736671,4701.902179196262,4715.787266784663,6.386966151345073,30,True,False,-1,noise_mean_reverting,allow,,mid,15,0,sp500
MES,36841,2021-11-09 15:20:00-05:00,2021-11-09,-1,3,4670.75,3.5937955580170056,4695.952305029369,True,4697.749202808378,4658.986569012545,4668.896521777071,5,36846,time_stop,-75.0,4699.546100587386,36846,time_stop,4675.0,-63.75,4703.139896145403,36848,session_end,4678.75,-120.0,10,4658.986569012545,4668.896521777071,4674.697263819927,3.162085324936975,15,True,True,36849,noise_mean_reverting,allow,override_failed_auction_+1,close,15,20,sp500
MES,37602,2021-11-23 13:45:00-05:00,2021-11-23,-1,1,4655.25,6.321675517419405,4715.780088185127,True,4718.940925943837,4642.395193546408,4650.846782032066,4,37606,time_stop,-68.75,4722.101763702546,37606,time_stop,4668.25,-65.0,4728.423439219966,37609,time_stop,4664.5,-46.25,7,4642.395193546408,4650.846782032066,4655.720563640755,2.075366700992019,12,True,False,-1,noise_mean_reverting,allow,override_failed_auction_+1,mid,13,45,sp500
MES,37783,2021-11-26 12:20:00-05:00,2021-11-26,-1,12,4597.0,8.36508847677791,4600.25,False,4604.432544238389,4584.960506495172,4593.808093638011,3,37784,stop,-490.952654303328,4608.615088476778,37784,stop,4608.615088476778,-696.905308606656,4616.980176953556,37786,stop,4616.980176953556,-1198.8106172133666,5,4584.960506495172,4593.808093638011,4598.445652196848,1.5798222839045182,9,True,True,37789,noise_mean_reverting,half_size,,mid,12,20,sp500
MES,37857,2021-11-29 14:45:00-05:00,2021-11-29,-1,16,4662.0,3.2911430341944974,4660.0,False,4661.645571517097,4646.724177304419,4657.382839704562,8,37857,stop,-31.645721367749502,4663.291143034195,37857,stop,4663.291143034195,-103.29144273557176,4666.582286068389,37863,stop,4666.582286068389,-366.5828854711435,16,4646.724177304419,4657.382839704562,4662.477099919178,5.093204745153752,24,True,True,37872,noise_mean_reverting,allow,,mid,14,45,sp500
MES,37921,2021-11-30 13:35:00-05:00,2021-11-30,1,13,4578.0,8.02335669039966,4575.0,False,4570.9883216548005,4601.062040869183,4581.137980363568,4,37925,time_stop_after_tp1,552.8894109070461,4566.9766433096,37925,time_stop,4592.5,942.5,4558.9532866192,37928,time_stop,4593.75,1023.75,7,4573.5485310447175,4581.137980363568,4601.062040869183,2.187683552992332,12,True,False,-1,noise_mean_reverting,allow,,mid,13,35,sp500
MES,38079,2021-12-02 13:45:00-05:00,2021-12-02,-1,1,4576.0,9.12538692341319,4628.019757206495,True,4632.582450668202,4560.925145262575,4571.773128788747,4,38083,time_stop,-48.75,4637.145144129909,38083,time_stop,4585.0,-45.0,4646.270531053322,38086,time_stop,4584.25,-41.25,7,4560.925145262575,4571.773128788747,4576.244439254972,2.3276969601273345,12,True,False,-1,noise_mean_reverting,allow,override_failed_auction_+1,mid,13,45,sp500
MES,38085,2021-12-02 14:15:00-05:00,2021-12-02,-1,1,4580.75,8.874767290429903,4628.019724594233,True,4632.457108239448,4560.925145262575,4573.682584460691,4,38089,time_stop,-31.25,4636.894491884663,38089,time_stop,4586.25,-27.5,4645.769259175093,38093,time_stop,4581.0,-1.25,8,4560.925145262575,4573.682584460691,4582.86031727426,2.505791707873043,12,True,False,-1,noise_mean_reverting,allow,override_failed_auction_+1,mid,14,15,sp500
MES,38178,2021-12-03 15:30:00-05:00,2021-12-03,1,15,4514.25,10.831371641129923,4513.5,False,4508.084314179435,4531.100540579867,4515.40483978954,3,38181,stop_after_tp1,-225.85541213816668,4502.66862835887,38181,stop,4502.66862835887,-868.6028730847738,4491.83725671774,38183,tp2,4531.100540579867,1263.7905434900176,5,4503.565636785592,4515.40483978954,4531.100540579867,1.4033809448694488,9,True,True,38183,noise_mean_reverting,half_size,,close,15,30,sp500
MES,38240,2021-12-06 14:10:00-05:00,2021-12-06,-1,13,4604.75,4.995817221695112,4609.0,True,4611.497908610848,4589.739077580762,4602.072567337631,8,38248,time_stop_after_tp1,425.32297987107086,4613.995817221695,38248,time_stop,4593.5,731.25,4618.9916344433905,38250,tp2,4589.739077580762,975.7099572504922,15,4589.739077580762,4602.072567337631,4605.2656626203125,4.784179462607274,24,True,True,38250,noise_mean_reverting,allow,override_failed_auction_+1,mid,14,10,sp500
MES,38373,2021-12-08 12:15:00-05:00,2021-12-08,1,16,4685.0,4.414534792163593,4683.5,False,4681.292732603918,4702.721187694013,4688.901813701776,8,38374,stop,-356.5813916865591,4679.085465207836,38374,stop,4679.085465207836,-473.16278337311815,4674.670930415673,38389,time_stop,4689.75,380.0,16,4682.695914289128,4688.901813701776,4702.721187694013,5.241748599033817,24,True,False,-1,noise_mean_reverting,allow,,mid,12,15,sp500
MES,38627,2021-12-13 13:55:00-05:00,2021-12-13,1,13,4673.25,4.083575403732304,4668.25,True,4666.208212298134,4694.083793266791,4676.930920316894,10,38637,time_stop_after_tp1,52.9276095068235,4664.1664245962675,38637,time_stop,4673.0,-16.25,4660.082849192536,38647,time_stop,4677.25,260.0,20,4669.262428672972,4676.930920316894,4694.083793266791,6.49682915875864,30,True,False,-1,noise_mean_reverting,allow,override_failed_auction_-1,mid,13,55,sp500
MES,38643,2021-12-13 15:15:00-05:00,2021-12-13,1,16,4678.25,3.8506407794210467,4674.5,True,4672.574679610289,4694.083793266791,4679.302421400361,8,38649,stop_after_tp1,-244.91595957399113,4670.649359220579,38650,stop,4670.649359220579,-608.0512623536924,4666.798718441158,38650,stop,4666.798718441158,-916.1025247073849,15,4675.240324034182,4679.302421400361,4694.083793266791,4.866067121162528,24,True,False,-1,noise_mean_reverting,allow,override_failed_auction_-1,close,15,15,sp500
MES,38943,2021-12-17 14:15:00-05:00,2021-12-17,-1,16,4639.75,6.907001605168555,4642.0,False,4645.453500802584,4612.480766165545,4635.298957315454,6,38949,time_stop_after_tp1,148.04170738185348,4648.907001605168,38949,time_stop,4639.0,60.0,4655.814003210337,38955,time_stop,4629.0,860.0,12,4612.480766165545,4635.298957315454,4643.595925604693,3.99305293592378,18,True,True,38961,noise_mean_reverting,allow,,mid,14,15,sp500
MES,38951,2021-12-17 14:55:00-05:00,2021-12-17,-1,7,4629.5,7.065403860653621,4639.0,False,4642.532701930327,4612.480766165545,4629.404546215383,5,38956,time_stop_after_tp1,-80.59092430765304,4646.0654038606535,38956,time_stop,4633.25,-131.25,4653.130807721307,38961,tp2,4612.480766165545,595.6731842059253,10,4612.480766165545,4629.404546215383,4635.920452702855,3.004474729494713,15,True,True,38961,noise_mean_reverting,allow,,mid,14,55,sp500
MES,39021,2021-12-20 14:15:00-05:00,2021-12-20,1,16,4547.5,6.2714063153804265,4549.25,False,4546.11429684231,4556.872870070915,4548.3179139155445,5,39023,stop_after_tp1,-82.71156968581636,4542.978593684619,39023,stop,4542.978593684619,-361.71250523046183,4536.707187369239,39030,time_stop,4548.75,100.0,9,4543.247027159974,4548.3179139155445,4556.872870070915,2.9637675539017483,15,True,True,39034,noise_mean_reverting,allow,,mid,14,15,sp500
MES,39032,2021-12-20 15:10:00-05:00,2021-12-20,1,16,4549.5,6.14251564428519,4549.0,False,4545.928742177857,4569.032079300462,4554.23581061386,4,39032,stop,-345.7006257714238,4542.857484355714,39036,time_stop,4545.0,-360.0,4536.71496871143,39040,time_stop,4555.75,500.0,8,4542.9619124457495,4554.23581061386,4569.032079300462,2.653509423417576,12,True,True,39042,noise_mean_reverting,allow,,close,15,10,sp500
MES,39186,2021-12-22 15:00:00-05:00,2021-12-22,1,16,4672.75,3.2922179927475166,4671.75,False,4670.103891003626,4693.552113044917,4676.1775085200825,10,39196,time_stop_after_tp1,567.1003408032993,4668.457782007253,39196,time_stop,4685.0,980.0,4665.1655640145045,39197,session_end,4686.0,1060.0,19,4668.760395497796,4676.1775085200825,4693.552113044917,6.069157368665737,30,True,True,39198,noise_mean_reverting,allow,,mid,15,0,sp500
MES,39426,2021-12-28 15:30:00-05:00,2021-12-28,-1,15,4779.5,3.5348072831966464,4780.0,False,4781.767403641598,4766.3370426746105,4774.957345187381,8,39426,stop,-226.30527311987407,4783.534807283197,39428,stop,4783.534807283197,-302.61054623974815,4787.069614566393,39429,stop,4787.069614566393,-567.7210924794963,16,4766.3370426746105,4774.957345187381,4778.173492403597,5.035364614496976,24,True,False,-1,noise_mean_reverting,allow,,close,15,30,sp500
MES,40113,2022-01-10 14:15:00-05:00,2022-01-10,1,16,4633.75,7.636069981495884,4637.0,False,4633.181965009252,4655.610145618183,4639.572693212896,4,40113,stop,-105.44279925983574,4629.363930018504,40117,time_stop,4639.5,460.0,4621.727860037008,40120,time_stop,4629.5,-340.0,7,4630.335519956661,4639.572693212896,4655.610145618183,2.141973965963144,12,True,False,-1,noise_mean_reverting,allow,,mid,14,15,sp500
MES,40116,2022-01-10 14:30:00-05:00,2022-01-10,1,15,4638.5,7.105906921831365,4636.0,False,4632.447046539084,4652.5223717697645,4641.647602874039,5,40120,stop_after_tp1,-142.1992561704974,4628.894093078168,40120,stop,4628.894093078168,-720.4430191373831,4621.788186156337,40125,time_stop,4631.0,-562.5,9,4632.400767373606,4641.647602874039,4652.5223717697645,2.878110177341129,15,True,False,-1,noise_mean_reverting,allow,,mid,14,30,sp500
MES,40439,2022-01-14 15:25:00-05:00,2022-01-14,-1,2,4648.25,7.768132897496787,4681.132533310395,True,4685.016599759143,4635.276341860451,4647.761759567252,5,40444,time_stop_after_tp1,-41.308797836259146,4688.900666207892,40444,time_stop,4655.5,-72.5,4696.668799105389,40445,session_end,4654.0,-57.5,9,4635.276341860451,4647.761759567252,4658.138366489332,2.981088247981772,15,True,False,-1,noise_mean_reverting,allow,override_failed_auction_+1,close,15,25,sp500
MES,40522,2022-01-18 12:20:00-05:00,2022-01-18,1,16,4581.0,7.514940714830043,4580.0,False,4576.242529642585,4595.769725410286,4585.092659384856,4,40522,stop,-440.59762859316834,4572.48505928517,40523,stop,4572.48505928517,-681.1952571864094,4564.97011857034,40528,stop,4564.97011857034,-1282.3905143728189,7,4578.031116810921,4585.092659384856,4595.769725410286,2.04100191960439,12,True,False,-1,noise_mean_reverting,half_size,,mid,12,20,sp500
MES,40530,2022-01-18 13:00:00-05:00,2022-01-18,-1,16,4564.25,6.619885942252932,4566.0,False,4569.3099429711265,4553.2270307001545,4564.170104903998,3,40532,stop_after_tp1,-259.2019150049964,4572.619885942253,40533,stop,4572.619885942253,-669.590875380236,4579.239771884506,40535,time_stop,4567.25,-240.0,5,4553.2270307001545,4564.170104903998,4574.288959293352,1.5,9,True,False,-1,noise_mean_reverting,half_size,,mid,13,0,sp500
MES,40610,2022-01-19 13:10:00-05:00,2022-01-19,-1,15,4584.25,6.896734562858221,4586.75,False,4590.1983672814295,4571.179679275006,4580.727691630095,6,40615,tp2_after_tp1,542.1035601709946,4593.646734562858,40615,tp2,4571.179679275006,980.2740543745813,4600.543469125716,40615,tp2,4571.179679275006,980.2740543745813,11,4571.179679275006,4580.727691630095,4586.05057892448,3.523142828859558,18,True,True,40615,noise_mean_reverting,allow,,mid,13,10,sp500
MES,40698,2022-01-20 14:00:00-05:00,2022-01-20,-1,6,4559.5,6.245849180933404,4571.131360483207,True,4574.254285073674,4552.1763440228615,4558.952780759273,6,40701,tp2_after_tp1,95.56312826798148,4577.37720966414,40701,tp2,4552.1763440228615,219.70967931415544,4583.6230588450735,40701,tp2,4552.1763440228615,219.70967931415544,12,4552.1763440228615,4558.952780759273,4561.703647416017,3.867269386775916,18,True,True,40701,noise_mean_reverting,allow,override_failed_auction_+1,mid,14,0,sp500
MES,40840,2022-01-24 12:50:00-05:00,2022-01-24,1,7,4246.5,18.343279181070393,4243.0,False,4233.828360409465,4260.649084863801,4248.595185732609,3,40840,tp2_after_tp1,227.88998760920094,4224.65672081893,40840,tp2,4260.649084863801,495.2179702330477,4206.313441637859,40840,tp2,4260.649084863801,495.2179702330477,5,4238.682326137891,4248.595185732609,4260.649084863801,1.6378341279792372,9,True,True,40840,noise_mean_reverting,half_size,,mid,12,50,sp500
MES,40922,2022-01-25 13:10:00-05:00,2022-01-25,1,12,4314.5,13.413500593050717,4313.5,False,4306.793249703474,4329.806068451437,4318.096200042605,3,40925,tp2_after_tp1,522.0680548212567,4300.086499406949,40925,tp2,4329.806068451437,918.3641070861995,4286.672998813899,40925,tp2,4329.806068451437,918.3641070861995,6,4307.033710052657,4318.096200042605,4329.806068451437,1.7984912797003962,9,True,True,40925,noise_mean_reverting,allow,,mid,13,10,sp500
MES,41003,2022-01-26 13:25:00-05:00,2022-01-26,-1,12,4410.75,7.636770256713556,4414.75,False,4418.568385128357,4397.598451861256,4410.18683573996,9,41009,stop_after_tp1,-262.65662604949284,4422.386770256713,41010,stop,4422.386770256713,-698.2062154027881,4430.023540513427,41010,stop,4430.023540513427,-1156.4124308056307,17,4397.598451861256,4410.18683573996,4422.606895421728,5.493177072839448,27,True,True,41012,noise_mean_reverting,allow,,mid,13,25,sp500
MES,41145,2022-01-28 12:15:00-05:00,2022-01-28,-1,6,4370.25,12.400262553694901,4378.75,False,4384.950131276847,4357.646641464244,4368.125242682058,6,41148,tp2_after_tp1,198.42173780547,4391.150262553695,41148,tp2,4357.646641464244,378.1007560726903,4403.55052510739,41148,tp2,4357.646641464244,378.1007560726903,11,4357.646641464244,4368.125242682058,4375.317337033534,3.502599138271574,18,True,True,41148,noise_mean_reverting,allow,,mid,12,15,sp500
MES,41228,2022-01-31 12:40:00-05:00,2022-01-31,1,1,4469.75,7.785571567471785,4360.827075180659,True,4356.934289396923,4480.134159764134,4472.031071770089,9,41231,tp2,48.170798820669916,4353.041503613188,41231,tp2,4480.134159764134,51.920798820669916,4345.255932045716,41231,tp2,4480.134159764134,51.920798820669916,17,4465.924669686058,4472.031071770089,4480.134159764134,5.624654358505482,27,True,True,41231,noise_mean_reverting,allow,override_failed_auction_-1,mid,12,40,sp500
MES,41258,2022-01-31 15:10:00-05:00,2022-01-31,1,1,4477.75,6.173307377547786,4361.411931190656,True,4358.325277501882,4488.062176384801,4478.689077597624,8,41262,tp2,47.810881924006026,4355.2386238131085,41262,tp2,4488.062176384801,51.560881924006026,4349.065316435561,41262,tp2,4488.062176384801,51.560881924006026,16,4469.2665195442505,4478.689077597624,4488.062176384801,5.143911484038011,24,True,True,41262,noise_mean_reverting,allow,override_failed_auction_-1,close,15,10,sp500
MES,41319,2022-02-01 13:45:00-05:00,2022-02-01,1,16,4510.25,5.774596162116753,4507.5,False,4504.612701918942,4532.060697287329,4513.312811821535,7,41321,stop,-510.9838464846689,4501.725403837883,41326,stop,4501.725403837883,-681.9676929693378,4495.950807675767,41333,time_stop,4509.0,-100.0,14,4503.698453640881,4513.312811821535,4532.060697287329,4.584833471971737,21,True,True,41340,noise_mean_reverting,allow,,mid,13,45,sp500
MES,41325,2022-02-01 14:15:00-05:00,2022-02-01,-1,16,4507.5,5.707568293382436,4510.0,False,4512.853784146691,4496.401829370872,4504.452287320141,8,41333,time_stop_after_tp1,1.9085071943482035,4515.707568293383,41333,time_stop,4509.0,-120.0,4521.415136586765,41334,stop,4521.415136586765,-1113.210926941174,16,4496.401829370872,4504.452287320141,4507.955749694762,5.322948235316947,24,True,False,-1,noise_mean_reverting,allow,,mid,14,15,sp500
MES,41334,2022-02-01 15:00:00-05:00,2022-02-01,1,16,4509.5,6.306663572396131,4507.5,False,4504.346668213802,4530.119663164383,4513.314050852456,8,41340,tp2_after_tp1,917.348560673563,4501.193336427604,41340,tp2,4530.119663164383,1649.5730531506706,4494.8866728552075,41340,tp2,4530.119663164383,1649.5730531506706,15,4508.213245584758,4513.314050852456,4530.119663164383,4.880668908699869,24,True,True,41340,noise_mean_reverting,allow,,mid,15,0,sp500
MES,41416,2022-02-02 15:20:00-05:00,2022-02-02,1,7,4584.25,6.840119129487924,4575.75,False,4572.329940435256,4599.198591275694,4586.896734007212,7,41423,session_end,-280.0,4568.909880870512,41423,session_end,4577.0,-253.75,4562.069761741024,41423,session_end,4577.0,-253.75,13,4581.325074269786,4586.896734007212,4599.198591275694,4.25,21,True,False,-1,noise_mean_reverting,allow,,close,15,20,sp500
MES,41464,2022-02-03 12:50:00-05:00,2022-02-03,-1,14,4499.5,7.968595548810641,4502.25,False,4506.234297774406,4484.316470490405,4497.913508754118,6,41470,stop_after_tp1,-232.67322849832908,4510.21859554881,41470,time_stop,4507.5,-560.0,4518.1871910976215,41476,time_stop,4503.75,-297.5,12,4484.316470490405,4497.913508754118,4506.454309291419,3.960716199124013,18,True,False,-1,noise_mean_reverting,allow,,mid,12,50,sp500
MES,41485,2022-02-03 14:35:00-05:00,2022-02-03,-1,16,4498.5,6.4321919482446255,4500.0,False,4503.216095974122,4487.585958079425,4498.20733007709,8,41486,tp2_after_tp1,388.26847373940836,4506.4321919482445,41486,tp2,4487.585958079425,873.1233536460059,4512.864383896489,41486,tp2,4487.585958079425,873.1233536460059,16,4487.585958079425,4498.20733007709,4504.900874966797,5.13439380284108,24,True,True,41486,noise_mean_reverting,allow,,mid,14,35,sp500
MES,41559,2022-02-04 14:15:00-05:00,2022-02-04,-1,11,4504.25,6.980356957434139,4509.0,False,4512.490178478717,4481.973043065998,4501.9168503656765,10,41563,stop_after_tp1,-177.25997293822275,4515.980356957434,41568,stop,4515.980356957434,-645.1696326588808,4522.960713914868,41569,stop,4522.960713914868,-1029.0892653177616,19,4481.973043065998,4501.9168503656765,4508.712865407488,6.1941608129519645,30,True,False,-1,noise_mean_reverting,allow,,mid,14,15,sp500
MES,41640,2022-02-07 14:30:00-05:00,2022-02-07,-1,16,4505.0,5.859159627811025,4496.5,True,4499.429579813906,4496.715202645305,4504.819043785217,9,41640,stop,385.6336148875562,4502.359159627811,41640,stop,4502.359159627811,211.26722977511236,4508.218319255622,41642,stop,4508.218319255622,-257.4655404497753,17,4496.715202645305,4504.819043785217,4520.924981487067,5.4731979357597975,27,True,True,41651,noise_mean_reverting,allow,override_failed_auction_+1,mid,14,30,sp500
MES,41650,2022-02-07 15:20:00-05:00,2022-02-07,-1,10,4508.5,6.307410651837673,4514.25,True,4517.403705325919,4487.421095531269,4506.845713810438,8,41653,tp2_after_tp1,530.8297664573274,4520.557410651838,41653,tp2,4487.421095531269,1053.94522343654,4526.864821303675,41653,tp2,4487.421095531269,1053.94522343654,16,4487.421095531269,4506.845713810438,4519.502644193913,5.2336623011155865,24,True,True,41653,noise_mean_reverting,allow,override_failed_auction_+1,close,15,20,sp500
MES,41785,2022-02-09 13:35:00-05:00,2022-02-09,1,1,4571.5,3.80810263504178,4505.457468282366,True,4503.553416964845,4585.581672277679,4573.665946572152,11,41796,time_stop,32.5,4501.649365647324,41796,time_stop,4578.75,36.25,4497.841263012282,41806,time_stop,4569.75,-8.75,21,4568.523753948245,4573.665946572152,4585.581672277679,6.89263961712545,33,True,False,-1,noise_mean_reverting,allow,override_failed_auction_-1,mid,13,35,sp500
